PILOTEXPENSE,AIRCRAFT_FUEL,OTHER_EXPENSES,TOTAL_DIRECT_LESS_RENT,MAINTENANCE,DEPAND_RENTAL,TOTAL_DIRECT,FLIGHT_ATTENDANTS,TRAFFIC,DEPARTURE,CAPACITY,TOTAL_INDIRECT,TOTAL_OP_EXPENSE,TOTAL_AIR_HOURS,AIR_DAYS_ASSIGN,AIR_FUELS_ISSUED,AIRCRAFT_CONFIG,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
,,,,,,,,,398.25,554.12,952.37,6152.25,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2012,2
,,,,,,,,,400.78,662.14,1062.92,6274.13,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2014,2
,,,,,,,,,404.82,455.70,860.53,5968.60,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2012,3
,,,,,,,,,405.73,6646.97,7052.70,35482.40,,,,9,9,999,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,06086,S,2,2,1994,2
,,,,,,,,,406.74,732.69,1139.43,5603.08,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2015,4
,,,,,,,,,420.79,12274.29,12695.07,60348.58,,,,9,9,999,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,06086,S,2,2,1994,4
,,,,,,,,,471.13,912.04,1383.17,5444.05,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2016,2
,,,,,,,,,497.02,576.41,1073.43,5567.01,,,,9,9,999,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,01141,S,4,1,2008,4
,,,,,,,,,514.32,516.88,1031.20,6927.43,,,,9,9,999,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,01141,S,4,1,2006,2
,,,,,,,,,528.49,804.59,1333.07,5876.54,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2017,1
,,,,,,,,,551.52,926.90,1478.42,5945.77,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2017,2
,,,,,,,,,553.12,762.46,1315.58,7951.49,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2020,1
,,,,,,,,,556.40,976.05,1532.45,7883.45,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2018,3
,,,,,,,,,556.55,1165.90,1722.45,5075.62,,,,9,9,999,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,Murray Air,07029,D,4,1,2005,2
,,,,,,,,,557.07,495.36,1052.43,6142.21,,,,9,9,999,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,01141,S,4,1,2008,2
,,,,,,,,,560.26,1266.74,1827.00,6685.33,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2023,2
,,,,,,,,,567.41,705.33,1272.74,6339.74,,,,9,9,999,21402,PM,"Prescott Support Company, Inc.",PM,"Prescott Support Company, Inc.",01154,S,4,1,2010,2
,,,,,,,,,573.42,832.85,1406.27,7117.12,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2018,1
,,,,,,,,,573.81,982.96,1556.77,11460.25,,,,9,9,999,20308,WE,Centurion Cargo Inc.,WE,Centurion Cargo Inc.,16180,L,4,1,2003,4
,,,,,,,,,574.84,880.59,1455.43,6159.06,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2016,3
,,,,,,,,,587.99,915.20,1503.19,8071.21,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2019,2
,,,,,,,,,590.47,738.62,1329.09,15540.00,,,,9,9,999,20308,WE,Centurion Cargo Inc.,WE,Centurion Cargo Inc.,16180,L,4,1,2003,2
,,,,,,,,,591.89,565.96,1157.85,7191.47,,,,9,9,999,21402,PM,"Prescott Support Company, Inc.",PM,"Prescott Support Company, Inc.",01154,S,4,1,2010,4
,,,,,,,,,595.27,906.42,1501.68,7764.26,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2019,1
,,,,,,,,,604.01,839.23,1443.25,8213.77,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2019,3
,,,,,,,,,604.54,975.54,1580.07,7089.85,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2017,4
,,,,,,,,,612.10,627.07,1239.17,6677.21,,,,9,9,999,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,01141,S,4,1,2007,4
,,,,,,,,,621.11,974.12,1595.23,7078.36,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2018,2
,,,,,,,,,628.02,961.49,1589.51,10579.51,,,,9,9,999,20308,WE,Centurion Cargo Inc.,WE,Centurion Cargo Inc.,16180,L,4,1,2004,2
,,,,,,,,,635.26,1498.78,2134.03,15842.90,,,,9,9,999,20308,WE,Centurion Cargo Inc.,WE,Centurion Cargo Inc.,16180,L,4,1,2004,4
,,,,,,,,,648.41,637.25,1285.66,5839.99,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2001,2
,,,,,,,,,652.32,898.32,1550.64,6635.95,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2016,4
,,,,,,,,,662.05,870.45,1532.50,6694.41,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2017,3
,,,,,,,,,666.16,661.63,1327.80,6399.16,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2002,2
,,,,,,,,,674.48,1174.58,1849.06,9437.41,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2018,4
,,,,,,,,,725.25,597.62,1322.87,5651.08,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2000,4
,,,,,,,,,759.27,401.14,1160.41,6462.64,,,,9,9,999,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,01141,S,4,1,2007,2
,,,,,,,,,767.86,847.12,1614.98,13390.79,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2008,4
,,,,,,,,,773.03,735.97,1509.01,6879.66,,,,9,9,999,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,01141,S,4,1,2010,2
,,,,,,,,,778.32,3287.42,4065.74,13566.18,,,,9,9,999,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,4,1,2001,4
,,,,,,,,,782.08,1050.67,1832.75,10765.91,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2019,4
,,,,,,,,,831.93,879.79,1711.72,10721.43,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2007,2
,,,,,,,,,851.01,688.21,1539.22,7909.25,,,,9,9,999,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,01141,S,4,1,2009,4
,,,,,,,,,856.76,1105.15,1961.91,11558.33,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2009,4
,,,,,,,,,878.14,1302.39,2180.54,15584.07,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2021,3
,,,,,,,,,891.23,1084.17,1975.39,10185.69,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2006,2
,,,,,,,,,916.47,1402.44,2318.91,15337.18,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2022,4
,,,,,,,,,917.11,5666.34,6583.46,28986.64,,,,9,9,999,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,06086,S,2,2,1993,4
,,,,,,,,,922.06,786.83,1708.89,13700.56,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2008,2
,,,,,,,,,931.22,744.89,1676.11,9275.52,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2005,2
,,,,,,,,,941.19,-1018.09,-76.90,9021.54,,,,9,9,999,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,Murray Air,07029,D,4,1,2005,4
,,,,,,,,,951.63,1019.86,1971.49,11834.78,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2006,4
,,,,,,,,,956.52,805.33,1761.84,7914.13,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2001,4
,,,,,,,,,978.67,1214.55,2193.23,16042.64,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2022,3
,,,,,,,,,987.19,414.04,1401.24,7684.92,,,,9,9,999,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,01141,S,4,1,2006,4
,,,,,,,,,996.74,1260.51,2257.25,17358.22,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2022,2
,,,,,,,,,1019.57,,1019.57,45344.96,,,,9,9,999,20195,WI,Sky Lease Cargo,WI,Tradewinds Airlines,16884,I,4,1,2011,4
,,,,,,,,,1060.49,1023.67,2084.16,11842.37,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2009,2
,,,,,,,,,1074.98,961.93,2036.91,11142.52,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2020,2
,,,,,,,,,1081.64,1557.94,2639.58,16932.45,,,,9,9,999,20308,WE,Centurion Cargo Inc.,WE,Centurion Cargo Inc.,16180,L,4,1,2005,2
,,,,,,,,,1092.86,1440.37,2533.23,18767.23,,,,9,9,999,20308,WE,Centurion Cargo Inc.,WE,Centurion Cargo Inc.,16180,L,4,1,2005,4
,,,,,,,,,1107.74,1100.45,2208.19,11546.95,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2023,4
,,,,,,,,,1149.77,1533.50,2683.28,13705.14,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2020,4
,,,,,,,,,1151.36,877.53,2028.88,10728.79,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2004,4
,,,,,,,,,1158.57,950.91,2109.49,10907.09,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2005,4
,,,,,,,,,1207.02,1107.85,2314.87,14177.10,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2024,2
,,,,,,,,,1212.25,1053.33,2265.58,13565.77,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2023,3
,,,,,,,,,1241.20,1309.72,2550.92,16365.49,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2021,2
,,,,,,,,,1245.27,1072.85,2318.11,12974.53,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2020,3
,,,,,,,,,1249.70,874.43,2124.12,10862.56,,,,9,9,999,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,01141,S,4,1,2011,2
,,,,,,,,,1257.56,865.45,2123.01,9687.46,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2003,4
,,,,,,,,,1312.63,1118.73,2431.35,14737.13,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2021,1
,,,,,,,,,1332.52,912.91,2245.43,10159.46,,,,9,9,999,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,01141,S,4,1,2010,4
,,,,,,,,,1380.42,897.43,2277.85,12526.98,,,,9,9,999,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,01141,S,4,1,2011,4
,,,,,,,,,1392.21,1462.69,2854.90,15023.81,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2024,3
,,,,,,,,,1396.01,1153.60,2549.61,14522.22,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2024,1
,,,,,,,,,1420.95,880.20,2301.15,10725.23,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2002,4
,,,,,,,,,1441.14,3402.69,4843.82,18311.21,,,,9,9,999,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,4,1,2002,2
,,,,,,,,,1473.77,1360.54,2834.31,17151.42,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2022,1
,,,,,,,,,1474.05,2309.72,3783.77,17791.74,,,,9,9,999,20450,F2,Omega Air Holdings d/b/a Focus Air,F2,Omega Air Holdings d/b/a Focus Air,06006,D,4,1,2005,4
,,,,,,,,,1519.30,1860.48,3379.78,21047.89,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2021,4
,,,,,,,,,1571.55,686.46,2258.01,10427.54,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06069,S,4,1,2003,2
,,,,,,,,,1748.35,1289.26,3037.61,22829.55,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,4,1,2007,4
,,,,,,,,,2122.14,1749.18,3871.32,10040.28,,,,9,9,999,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2023,1
,,,,,,,,,3689.98,3437.07,7127.05,25166.84,,,,9,9,999,20302,KR,Kitty Hawk Aircargo,KR,Kitty Hawk Aircargo,06687,S,1,1,1994,2
,,,,,,,,,4978.64,8631.58,13610.22,54709.30,,,,9,9,999,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,4,1,2002,4
,,,,,,,,-123.81,1204.96,2045.23,3126.37,11658.59,,,,9,9,999,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",07029,D,4,1,2009,2
,,,,,,,,-59.82,684.41,1936.49,2561.08,10551.89,,,,9,9,999,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",07029,D,4,1,2008,4
,,,,,,,,-49.58,2361.33,2620.74,4932.48,17920.26,,,,9,9,999,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",07029,D,4,1,2009,4
,,,,,,,,-28.61,1659.85,2650.88,4282.12,16484.72,,,,9,9,999,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",07029,D,4,1,2010,2
,,,,,,,,0.30,458.87,2506.72,2965.88,12862.08,,,,9,9,999,20284,TCQ,Express.Net Airlines,TCQ,Trans Continental Airlines,06895,S,4,1,1998,4
,,,,,,,,0.62,6.22,11.95,18.79,90.81,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06747,D,4,1,1992,4
,,,,,,,,0.79,1.16,2.86,4.81,12.07,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06747,D,4,1,1992,2
,,,,,,,,0.79,1720.35,977.45,2698.59,15285.58,,,,9,9,999,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06564,S,4,1,2010,2
,,,,,,,,1.02,3.35,628.17,632.54,887.15,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,BNJ Charter Company,06041,S,4,1,2002,4
,,,,,,,,1.09,149.41,413.09,563.59,2659.04,,,,9,9,999,20284,TCQ,Express.Net Airlines,TCQ,Trans Continental Airlines,06895,S,4,1,1994,4
,,,,,,,,1.63,429.13,1922.15,2352.90,6021.80,,,,9,9,999,20284,TCQ,Express.Net Airlines,TCQ,Trans Continental Airlines,06895,S,4,1,1995,4
,,,,,,,,2.20,6.08,17.60,25.89,80.28,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06747,D,4,1,1992,1
,,,,,,,,3.03,114.63,830.15,947.80,5077.94,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2007,2
,,,,,,,,3.16,75.51,472.50,551.18,3452.17,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,06041,S,4,1,2009,2
,,,,,,,,3.23,10.85,22.08,36.15,123.10,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06747,D,4,1,1991,3
,,,,,,,,4.40,75.48,451.19,531.07,4014.23,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,06041,S,4,1,2009,4
,,,,,,,,4.42,135.93,553.70,694.06,7146.11,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2008,2
,,,,,,,,4.60,6.51,19.68,30.79,156.04,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06747,D,4,1,1991,2
,,,,,,,,5.55,157.70,371.64,534.89,2082.74,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2010,2
,,,,,,,,5.79,60.91,75.87,142.57,780.93,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06747,D,4,1,1990,1
,,,,,,,,5.90,1878.55,1557.80,3442.25,35397.72,,,,9,9,999,20450,F2,Omega Air Holdings d/b/a Focus Air,F2,Omega Air Holdings d/b/a Focus Air,06006,D,4,1,2006,4
,,,,,,,,6.43,1327.76,1630.52,2964.71,28069.46,,,,9,9,999,20450,F2,Omega Air Holdings d/b/a Focus Air,F2,Omega Air Holdings d/b/a Focus Air,06006,D,4,1,2006,2
,,,,,,,,6.90,137.62,516.96,661.48,3546.95,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2008,4
,,,,,,,,8.16,36.13,54.84,99.12,473.85,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06747,D,4,1,1991,4
,,,,,,,,8.38,,,8.38,1283.55,,,,9,9,999,19647,JIQ,Jet Fleet Intl. Airlines,JIQ,Jet Fleet Intl. Airlines,06677,S,1,1,1992,2
,,,,,,,,8.44,133.90,604.94,747.29,5715.13,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2007,4
,,,,,,,,9.65,108.45,245.77,363.86,2608.55,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,BNJ Charter Company,07022,D,4,1,2003,2
,,,,,,,,10.24,17.49,23.01,50.74,408.51,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06747,D,4,1,1991,1
,,,,,,,,14.82,219.37,936.02,1170.20,2674.65,,,,9,9,999,20169,L2,Lynden Air Cargo Airlines,IH,Lynden Air Cargo Airlines,06699,D,4,1,1997,2
,,,,,,,,14.90,221.97,190.78,427.64,1098.88,,,,9,9,999,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3K,Tatonduk Outfitters Limited d/b/a Tatonduk Flying Service,06860,D,4,1,1995,4
,,,,,,,,18.74,54.17,91.62,164.53,848.03,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06747,D,4,1,1990,2
,,,,,,,,20.51,60.77,90.45,171.74,1075.11,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06747,D,4,1,1990,4
,,,,,,,,20.78,64.11,81.38,166.27,973.61,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06747,D,4,1,1990,3
,,,,,,,,21.34,157.05,1316.02,1494.41,1757.72,,,,9,9,999,19685,TPQ,Aerial Transit Company,TPQ,Aerial Transit Company,06001,S,1,1,1993,4
,,,,,,,,22.86,876.46,,899.32,3205.55,,,,9,9,999,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,4,1,2000,4
,,,,,,,,26.27,178.06,254.07,458.41,2426.73,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,BNJ Charter Company,07022,D,4,1,2004,2
,,,,,,,,28.16,243.63,362.59,634.38,1384.79,,,,9,9,999,19658,TKQ,Trans-Air-Link Corporation,TKQ,Trans-Air-Link Corporation,06889,S,4,1,1997,4
,,,,,,,,28.78,37.21,93.38,159.36,779.92,,,,9,9,999,20400,PT (1),Capital Cargo International,CCQ,Capital Cargo International,06164,S,4,1,1996,2
,,,,,,,,29.52,156.25,311.44,497.20,1307.72,,,,9,9,999,19658,TKQ,Trans-Air-Link Corporation,TKQ,Trans-Air-Link Corporation,06889,S,4,1,1997,2
,,,,,,,,29.85,727.64,1119.49,1876.98,5968.83,,,,9,9,999,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3K,Tatonduk Outfitters Limited d/b/a Tatonduk Flying Service,06860,D,4,1,1997,4
,,,,,,,,30.97,598.34,1379.42,2008.73,10347.89,,,,9,9,999,20284,TCQ,Express.Net Airlines,TCQ,Trans Continental Airlines,06895,S,4,1,1997,4
,,,,,,,,33.22,624.92,2047.18,2705.31,4979.96,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2006,4
,,,,,,,,38.94,331.91,320.60,691.45,2314.06,,,,9,9,999,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3K,Tatonduk Outfitters Limited d/b/a Tatonduk Flying Service,06860,D,4,1,1996,2
,,,,,,,,39.44,166.23,455.51,661.17,1610.70,,,,9,9,999,19658,TKQ,Trans-Air-Link Corporation,TKQ,Trans-Air-Link Corporation,06889,S,4,1,1995,4
,,,,,,,,42.39,736.90,3279.51,4058.79,19854.35,,,,9,9,999,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",07029,D,1,1,2011,1
,,,,,,,,43.02,,180.96,223.98,705.65,,,,9,9,999,,,,CRQ,,,S,,,1990,4
,,,,,,,,43.59,434.94,834.93,1313.46,6346.67,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,16198,I,4,1,1992,4
,,,,,,,,43.66,458.93,571.67,1074.27,5884.15,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,16198,I,4,1,1990,1
,,,,,,,,45.31,169.52,384.08,598.91,1350.22,,,,9,9,999,19658,TKQ,Trans-Air-Link Corporation,TKQ,Trans-Air-Link Corporation,06889,S,4,1,1996,4
,,,,,,,,46.45,179.52,373.83,599.80,3346.60,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2004,4
,,,,,,,,47.11,1250.95,3647.07,4945.12,22874.75,,,,9,9,999,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",07029,D,1,1,2011,2
,,,,,,,,47.77,605.94,875.30,1529.01,6481.15,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2006,2
,,,,,,,,49.49,28.24,82.44,160.17,15413.20,,,,9,9,999,20400,PT (1),Capital Cargo International,CCQ,Capital Cargo International,06164,S,4,1,1999,4
,,,,,,,,50.35,363.91,1551.75,1966.01,9535.11,,,,9,9,999,20284,TCQ,Express.Net Airlines,TCQ,Trans Continental Airlines,06895,S,4,1,1997,2
,,,,,,,,51.25,89.22,476.04,616.51,1880.11,,,,9,9,999,19658,TKQ,Trans-Air-Link Corporation,TKQ,Trans-Air-Link Corporation,06889,S,4,1,1995,2
,,,,,,,,51.49,70.93,400.98,523.41,1294.72,,,,9,9,999,19658,TKQ,Trans-Air-Link Corporation,TKQ,Trans-Air-Link Corporation,06889,S,4,1,1996,2
,,,,,,,,52.44,549.66,269.00,871.09,3583.78,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,BNJ Charter Company,07022,D,4,1,2003,4
,,,,,,,,52.76,,147.19,199.95,616.42,,,,9,9,999,,,,CRQ,,,S,,,1991,2
,,,,,,,,52.97,2.02,396.27,451.26,6113.28,,,,9,9,999,20191,FNQ,Fine Airlines Inc.,FNQ,Fine Airlines Inc.,06450,S,4,1,1993,2
,,,,,,,,55.39,247.07,347.04,649.50,3844.45,,,,9,9,999,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2005,2
,,,,,,,,56.26,,682.82,739.08,10775.88,,,,9,9,999,20191,FNQ,Fine Airlines Inc.,FNQ,Fine Airlines Inc.,06450,S,4,1,1993,4
,,,,,,,,56.87,268.18,842.53,1167.57,6508.66,,,,9,9,999,20284,TCQ,Express.Net Airlines,TCQ,Trans Continental Airlines,06895,S,4,1,1996,2
,,,,,,,,57.83,,320.39,378.22,1983.07,,,,9,9,999,19685,TPQ,Aerial Transit Company,TPQ,Aerial Transit Company,06001,S,1,1,1991,2
,,,,,,,,58.73,403.28,1298.54,1760.54,9264.61,,,,9,9,999,20284,TCQ,Express.Net Airlines,TCQ,Trans Continental Airlines,06895,S,4,1,1996,4
,,,,,,,,58.91,,268.34,327.25,2614.13,,,,9,9,999,19685,TPQ,Aerial Transit Company,TPQ,Aerial Transit Company,06001,S,1,1,1990,4
,,,,,,,,60.58,138.70,305.95,505.23,1187.93,,,,9,9,999,19658,TKQ,Trans-Air-Link Corporation,TKQ,Trans-Air-Link Corporation,06889,S,4,1,1998,2
,,,,,,,,61.28,5.78,3531.68,3598.74,4579.35,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06746,S,4,1,1996,2
,,,,,,,,66.89,379.87,1073.56,1520.32,5776.21,,,,9,9,999,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,16198,I,4,1,1992,3
,,,,,,,,67.00,,,67.00,9131.00,,,,9,9,999,20218,JKQ,Express One International Inc.,JKQ,Express One International Inc.,06682,D,4,1,2002,2
