YEAR,MONTH,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,EMPFULL,EMPPART,EMPTOTAL,EMPFTE
1999,10,20057,EZ,Evergreen International Inc.,EZ,Evergreen International Inc.,2,2,552,33,585,569
1999,10,20074,REQ,Renown Aviation,REQ,Renown Aviation,1,1,43,0,43,43
1999,10,20093,CTQ,Custom Air Transport,CTQ,Custom Air Transport,1,4,153,1,154,154
1999,10,20095,WO,World Airways Inc.,WO,World Airways Inc.,2,2,774,47,821,798
1999,10,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,2,2,432,63,495,464
1999,10,20106,SM,Sunworld International Airlines,SM,Sunworld International Airlines,1,4,69,0,69,69
1999,10,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,3,3,92994,53976,146970,119982
1999,10,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,1,1,238,5,243,241
1999,10,20129,1I,Sky Trek International Airlines,1I,Sky Trek International Airlines,1,1,129,26,155,142
1999,10,20146,SPQ,Sun Pacific International,SPQ,Sun Pacific International,1,1,29,4,33,31
1999,10,20147,T9,TransMeridian Airlines,T9,TransMeridian Airlines,1,1,250,0,250,250
1999,10,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,1,1,71,1,72,72
1999,10,20151,M6,Amerijet International,M6,Amerijet International,1,1,572,39,611,592
1999,10,20164,ZA,Accessair Holdings,ZA,Accessair Holdings,1,1,457,0,457,457
1999,10,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,1,1,133,18,151,142
1999,10,20170,XJ,Mesaba Airlines,XJ,Mesaba Airlines,2,2,2450,676,3126,2788
1999,10,20173,CDQ,Kitty Hawk International,CDQ,Kitty Hawk International,2,2,715,61,776,746
1999,10,20176,N7,National Airlines,N7,National Airlines,2,2,626,110,736,681
1999,10,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,1,4,17,8,25,21
1999,10,20178,LOQ,Lorair Ltd.,LOQ,Lorair Ltd.,1,1,67,20,87,77
1999,10,20191,FNQ,Fine Airlines Inc.,FNQ,Fine Airlines Inc.,1,1,1009,17,1026,1018
1999,10,20192,NJ,Vanguard Airlines Inc.,NJ,Vanguard Airlines Inc.,1,1,540,131,671,606
1999,10,20193,GR,Gemini Air Cargo Airways,GR,Gemini Air Cargo Airways,1,1,450,0,450,450
1999,10,20194,JW,Arrow Air Inc.,JW,Arrow Air Inc.,1,1,423,0,423,423
1999,10,20195,WI,Tradewinds Airlines,WI,Tradewinds Airlines,1,4,142,2,144,143
1999,10,20203,FCQ,Falcon Air Express,FCQ,Falcon Air Express,1,4,197,0,197,197
1999,10,20204,MG,Champion Air,MG,Champion Air,1,1,372,27,399,386
1999,10,20207,XP,Casino Express,XP,Casino Express,1,4,125,0,125,125
1999,10,20211,TW,Trans World Airways LLC,TW,Trans World Airlines Inc.,3,3,19523,1558,21081,20302
1999,10,20218,JKQ,Express One International Inc.,JKQ,Express One International Inc.,2,2,535,56,591,563
1999,10,20237,AX,Trans States Airlines,9N,Trans States Airlines,2,2,2057,435,2492,2275
1999,10,20238,WE,Centurion Cargo Inc.,WE,Challenge Air Cargo Inc.,1,1,860,14,874,867
1999,10,20284,TCQ,Express.Net Airlines,TCQ,Trans Continental Airlines,1,1,47,0,47,47
1999,10,20297,JI (1),Midway Airlines Inc.,JI,Midway Airlines Inc.,2,2,304,906,1210,757
1999,10,20299,JX,Southeast Airlines,JX,Southeast Airlines,1,4,40,2,42,41
1999,10,20302,KR,Kitty Hawk Aircargo,KR,Kitty Hawk Aircargo,2,2,825,0,825,825
1999,10,20305,PCQ,Pace Airlines,PCQ,Pace Airlines,1,4,35,20,55,45
1999,10,20308,WE,Centurion Cargo Inc.,C2,Challenge Air Cargo Inc.,1,1,860,14,874,867
1999,10,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,2,2,5669,1055,6724,6197
1999,10,20314,YX (1),"Midwest Airline, Inc.",YX,Midwest Express Airlines,2,2,2114,474,2588,2351
1999,10,20344,RD,Ryan International Airlines,RYQ,Ryan International Airlines,2,2,940,15,955,948
1999,10,20347,P9,Pro Air Inc.,P9,Pro Air Inc.,1,4,439,10,449,444
1999,10,20355,US,US Airways Inc.,US,US Airways Inc.,3,3,38618,4707,43325,40972
1999,10,20357,ER,"Astar USA, LLC",ER,DHL Airways,3,3,8258,2315,10573,9416
1999,10,20366,EV,ExpressJet Airlines Inc.,EV,Atlantic Southeast Airlines,2,2,2682,248,2930,2806
1999,10,20368,G4,Allegiant Air,GLQ,Allegiant Air,1,1,52,31,83,68
1999,10,20371,RLQ,Reliant Airlines,RLQ,Reliant Airlines,1,4,106,6,112,109
1999,10,20374,XE,ExpressJet Airlines Inc. (1),RU,ExpressJet Airlines Inc.,2,2,3119,469,3588,3354
1999,10,20377,X9,Omni Air Express,X9,Omni Air Express,1,1,330,5,335,333
1999,10,20379,ZKQ,Zantop International,ZKQ,Zantop International,1,4,119,66,185,152
1999,10,20387,PN,Pan American Airways Corp.,PN,Pan American Airways Corp.,1,1,331,0,331,331
1999,10,20398,MQ,Envoy Air,MQ,American Eagle Airlines Inc.,2,2,7222,1288,8510,7866
1999,10,20400,PT (1),Capital Cargo International,CCQ,Capital Cargo International,1,4,138,0,138,138
1999,10,20402,GL,Miami Air International,MMQ,Miami Air International,1,1,383,32,415,399
1999,10,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3K,Tatonduk Outfitters Limited d/b/a Tatonduk Flying Service,1,1,159,21,180,170
1999,10,20414,OW,Executive Airlines,OW,Executive Airlines,2,2,951,413,1364,1158
1999,10,20415,NA,North American Airlines,XG,North American Airlines,1,1,195,47,242,219
1999,10,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,2,2,1381,346,1727,1554
1999,10,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines,2,2,1139,171,1310,1225
1999,10,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2,1384,421,1805,1595
1999,10,20437,FL,AirTran Airways Corporation,FL,AirTran Airways Corporation,2,2,3409,501,3910,3660
1999,10,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,1,1,397,16,413,405
1999,11,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,1,1,285,42,327,306
1999,11,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,3,3,48392,3182,51574,49983
