CASH,NOTES_ACC_REC_NET,CURR_ASSETS_OTH,CURR_ASSETS,PROP_EQUIP_OWNED,DEPR_PROP_EQUIP,PROP_EQUIP_CAP_LS,AMORT_PR_EQ_CAP_LS,PROP_EQUIP,ASSETS_OTHER,ASSETS,NOTES_ACC_PAYABLE,ACCRUED_TAXES,CURR_LIAB_OTHER,CURR_LIABILITIES,LONG_TERM_DEBT,OTH_LIABILITIES,DEFERRED_CREDITS,PF_EQUITY,PF_SHARES_NUM,COM_EQUITY,COM_SHARES_NUM,PAID_IN_CAPITAL,RET_EARNINGS,SH_HLD_EQUITY,TREAS_STOCK,SH_HLD_EQUITY_NET,LIAB_SH_HLD_EQUITY,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
4455.16,1052.83,2588.00,8095.99,36862.84,3913.89,,,32948.94,10287.03,51331.95,4138.50,1762.38,4003.37,9904.25,42393.41,,,23227.00,,4310.00,,,-28502.70,-965.70,,-965.70,51331.95,20347,P9,Pro Air Inc.,P9,Pro Air Inc.,06769,D,4,1,1998,4
4459.32,590.29,276.67,5326.28,15808.25,15433.18,,,375.08,1366.00,7067.35,190.24,179.18,376.79,746.21,,3308.60,,,,12.50,,,3000.04,3012.54,,3012.54,7067.35,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2011,4
4537.90,5877.20,1349.66,11764.76,11096.98,8809.70,0.00,0.00,2287.28,9642.24,23694.28,1959.72,,2277.03,4236.74,,0.00,,,,18.36,,,19439.18,19457.54,,19457.54,23694.28,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2012,4
4551.86,6184.69,1291.67,12028.22,11264.77,8786.23,125.00,123.63,2479.92,8753.95,23262.09,2488.55,,1161.88,3650.42,,679.39,,,,18.36,,,18913.92,18932.28,,18932.28,23262.09,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2011,2
4604.07,3644.64,4666.32,12915.02,3343.68,900.69,,,2442.99,,15358.01,4124.30,77.36,4159.47,8361.13,,,,,,1.00,,50715.17,-43719.29,6996.88,,6996.88,15358.01,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",ZQ,Caribbean Sun Airlines,06077,S,4,1,2004,4
4623.67,1235.55,98.43,5957.65,15787.73,15459.77,,,327.96,1480.00,7765.61,425.97,68.47,1391.82,1886.26,,3030.05,,,,12.50,,,2836.80,2849.30,,2849.30,7765.61,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2012,2
4628.75,13118.65,38.40,17785.80,628.82,129.66,55.01,24.45,529.73,1982.06,20297.60,9002.96,38.67,9440.62,18482.26,2540.00,,,,,0.01,-1.00,599.99,-1324.66,-724.66,,-724.66,20297.60,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,06746,S,4,1,1997,4
4669.72,383.60,2472.60,7525.92,402.82,86.35,0.00,0.00,316.47,0.00,7842.39,89.50,0.00,2451.89,2541.38,0.00,0.00,0.00,0.00,,0.00,,37929.08,-32628.08,5301.01,0.00,5301.01,7842.39,21875,37Q,"Eastern Air Express, LLC (EAX)",37Q,"Hillwood Airways, LLC  f/k/a   ATX Air Services, LLC",01225,S,4,1,2020,2
4675.61,463.85,353.24,5492.71,15816.72,15107.26,,,709.46,999.00,7201.17,236.29,-1.69,74.01,308.61,,3100.60,,,,12.50,,,3779.46,3791.96,,3791.96,7201.17,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2010,4
4704.77,1113.55,804.41,6622.73,13632.82,2720.91,,,10911.91,77.79,17612.43,4538.55,-87.63,2642.62,7093.53,10806.61,458.42,,,,0.10,,4500.00,-5246.24,-746.14,,-746.14,17612.43,20106,SM,Sunworld International Airlines,SM,Sunworld International Airlines,06852,S,4,1,2000,2
4731.99,23718.87,488.98,28939.83,206.35,,,,206.35,,29146.18,25623.76,,5419.65,31043.41,,,,,,,,37.20,-1934.43,-1897.23,,-1897.23,29146.18,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,Murray Air,07029,D,4,1,2005,4
4748.96,375.30,830.04,5954.29,15653.14,15409.47,,,243.67,745.00,6942.96,206.94,610.55,2669.44,3486.94,,1408.03,,,,12.50,,,2034.49,2046.99,,2046.99,6942.96,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2013,4
4780.43,2504.52,1121.12,8406.07,1557.76,413.70,,,1144.06,241.14,9791.27,5147.61,,6454.92,11602.53,,,,,,,,27404.66,-29215.92,-1811.26,,-1811.26,9791.27,20450,F2,Omega Air Holdings d/b/a Focus Air,F2,Omega Air Holdings d/b/a Focus Air,06006,D,4,1,2006,4
4804.96,7876.68,3862.47,16544.11,11153.68,7915.88,0.00,262.40,2975.40,8707.16,28226.67,2534.67,510.38,2943.90,5988.95,2273.60,0.00,,,,18.36,,,19945.76,19964.12,,19964.12,28226.67,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2019,2
4805.00,11766.00,3745.00,20316.00,16888.00,1163.00,,,15725.00,18914.00,54955.00,46342.00,5846.00,3576.00,55764.00,7342.00,5735.00,,11.00,,100.00,,30889.00,-44886.00,-13886.00,,-13886.00,54955.00,20297,JI (1),Midway Airlines Inc.,JI,Midway Airlines Inc.,06693,D,2,2,1995,4
4821.44,1992.07,2585.90,9399.40,38276.56,6955.19,,,31321.37,8212.27,48933.04,12079.97,2726.28,7285.76,22092.01,21897.92,28726.72,,32847.62,,105.05,,6632.08,-63368.37,-23783.62,,-23783.62,48933.04,20347,P9,Pro Air Inc.,P9,Pro Air Inc.,06769,D,4,1,1999,4
4876.62,408.07,279.73,5564.42,15825.32,14453.56,,,1371.76,798.00,7734.18,339.55,-124.11,220.49,435.93,,2542.60,,,,12.50,,,4743.15,4755.65,,4755.65,7734.18,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2009,4
4960.58,5411.06,1201.09,11572.73,10827.88,8529.35,0.00,0.00,2298.53,8704.13,22575.39,3427.62,,720.07,4147.68,,0.00,,,,18.36,,,18409.35,18427.71,,18427.71,22575.39,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2011,4
4995.42,6326.56,545.14,11867.11,16657.03,10673.50,0.00,0.00,5983.52,9164.86,27015.49,2312.06,0.00,1950.44,4262.50,3951.60,0.00,,,,18.36,,,18783.04,18801.40,,18801.40,27015.49,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2016,4
5015.71,2865.51,397.81,8279.03,2065.42,290.71,,,1774.70,1344.49,11398.22,3810.71,,4765.88,8576.59,,,,,,1.00,-1.00,12999.00,-10178.37,2821.63,,2821.63,11398.22,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,06086,S,2,2,1994,2
5044.44,3413.06,347.64,8805.14,7853.22,3240.39,,,4612.83,,13417.97,1229.10,316.26,2098.01,3643.37,980.00,,,,,1.00,,4687.57,4106.03,8794.60,,8794.60,13417.97,20377,X9,Omni Air International LLC,X9,Omni Air Express,06736,S,1,1,1995,4
5147.78,5867.60,1312.11,12327.49,11258.16,9146.16,0.00,0.00,2112.00,9985.64,24425.13,4121.40,,803.52,4924.92,,0.00,,,,18.36,,,19481.85,19500.21,,19500.21,24425.13,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2013,4
5186.28,5172.27,3354.07,13712.61,49.70,20.85,,,28.85,56.09,13797.55,3133.62,183.44,1549.66,4866.71,,,,,,1.00,,,8929.84,8930.84,,8930.84,13797.55,19874,8C,Air Transport International,8C,Air Transport International,06028,S,2,2,1990,4
5266.63,4322.44,1305.13,10894.19,11061.77,8683.91,0.00,0.00,2377.86,9552.25,22824.30,2293.73,,1142.49,3436.23,,0.00,,,,18.36,,,19369.72,19388.08,,19388.08,22824.30,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2012,2
5342.61,577.22,100.00,6019.84,2734.60,426.91,,,2307.69,1134.18,9461.70,404.92,566.38,5262.29,6233.59,,,67.00,,,0.90,-0.90,,3160.21,3161.11,,3161.11,9461.70,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,1,1,1994,2
5351.04,6934.34,2457.18,14742.56,10174.44,8678.40,0.00,287.16,1208.88,10062.36,26013.80,4650.89,808.81,1768.38,7228.08,1250.60,0.00,,,,18.36,,,17516.76,17535.12,,17535.12,26013.80,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2022,2
5384.18,1867.52,2633.09,9884.79,37619.59,5305.96,,,32313.63,10168.77,52367.19,5919.43,3172.34,7519.93,16611.70,23016.75,18579.85,,30514.03,,4325.00,,,-40680.13,-5841.11,,-5841.11,52367.19,20347,P9,Pro Air Inc.,P9,Pro Air Inc.,06769,D,4,1,1999,2
5403.43,1182.61,1412.38,7998.41,1481.14,101.69,26145.97,0.00,27525.41,8087.57,43611.40,4941.52,915.83,16170.31,22027.66,0.00,25382.56,0.00,0.00,,52.56,,29956.08,-33807.47,-3798.83,0.00,-3798.83,43611.40,22085,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",01227,S,4,1,2022,2
5429.95,992.38,113.03,6535.37,15815.67,15329.25,,,486.43,1366.00,8387.79,407.27,350.99,302.34,1060.60,,3490.60,,,,12.50,,,3824.10,3836.60,,3836.60,8387.79,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2011,2
5455.50,6448.23,1307.74,13211.46,16089.43,9775.93,0.00,0.00,6313.50,9926.76,29451.72,4697.68,0.00,722.40,5420.08,4400.00,0.00,,,,18.36,,,19613.28,19631.64,,19631.64,29451.72,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2014,4
5460.93,3388.40,2784.86,11634.18,2531.05,209.76,30793.55,130.04,32984.80,7269.21,51888.19,9255.12,1647.32,18343.53,29245.97,0.00,29897.89,0.00,0.00,,53.44,,30774.20,-38083.30,-7255.67,0.00,-7255.67,51888.19,22085,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",01227,S,4,1,2022,4
5470.40,710.06,,6180.46,,,,,,,6180.46,68.53,,101.65,170.18,,,,,,,,2097.85,3912.43,6010.28,,6010.28,6180.46,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,BNJ Charter Company,07022,D,4,1,2004,2
5498.22,230.63,4142.14,9870.98,1007.26,292.40,0.00,0.00,714.87,0.00,10585.85,3.64,0.00,7653.35,7656.99,0.00,0.00,0.00,0.00,,0.00,,53097.57,-50168.71,2928.86,0.00,2928.86,10585.85,21875,37Q,"Eastern Air Express, LLC (EAX)",37Q,"Hillwood Airways, LLC  f/k/a   ATX Air Services, LLC",01225,S,1,1,2022,4
5552.38,1678.77,367.75,7598.90,15816.72,14763.19,,,1053.53,999.00,9651.43,1062.11,413.10,167.61,1642.82,,3044.60,,,,12.50,,,4951.51,4964.01,,4964.01,9651.43,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2010,2
5698.79,5712.90,1285.10,12696.79,11122.79,9957.26,0.00,0.00,1165.53,10903.62,24763.93,4372.48,,658.38,5030.85,,0.00,,,,18.36,,,19714.72,19733.08,,19733.08,24763.93,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2013,2
5726.08,546.47,322.77,6595.32,21172.63,11046.19,,,10126.44,,16721.76,705.60,179.86,258.93,1144.40,,1922.00,,,,12.50,,,13642.86,,,13655.36,16721.76,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2018,4
5762.84,6302.86,2737.01,14802.71,10326.89,8794.95,0.00,288.37,1243.58,10511.24,26557.52,4089.94,816.48,1617.46,6523.87,1098.85,0.00,,,,18.36,,,18916.43,18934.79,,18934.79,26557.52,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2022,4
5779.81,862.28,672.95,7315.05,609.34,135.23,0.00,0.00,474.12,0.00,7789.17,215.06,0.00,3675.02,3890.08,0.00,0.00,0.00,0.00,,0.00,,44384.79,-40485.70,3899.09,0.00,3899.09,7789.17,21875,37Q,"Eastern Air Express, LLC (EAX)",37Q,"Hillwood Airways, LLC  f/k/a   ATX Air Services, LLC",01225,S,4,1,2021,2
5864.84,584.40,12431.81,18881.04,9230.17,2605.59,0.00,0.00,6624.59,49669.01,75174.64,4258.22,261.17,7303.38,11822.76,23245.12,0.00,0.00,0.00,,0.00,,0.00,40106.76,40106.76,0.00,40106.76,75174.64,20366,EV,ExpressJet Airlines LLC d/b/a aha!,EV,ExpressJet Airlines LLC d/b/a aha!,06085,D,4,1,2022,2
5880.29,972.68,1773.62,8626.58,35697.46,2586.83,,,33110.62,8952.37,50689.58,2331.99,873.84,1894.72,5100.54,26113.76,16415.85,,19947.00,,4310.00,,,-21197.57,3059.43,,3059.43,50689.58,20347,P9,Pro Air Inc.,P9,Pro Air Inc.,06769,D,4,1,1998,2
5907.32,3073.54,816.59,9797.44,1065.90,712.65,,,353.25,,10150.70,2058.26,163.84,519.38,2741.48,,,,,,1.00,,4687.57,2720.65,7409.22,,7409.22,10150.70,20377,X9,Omni Air International LLC,X9,Omni Air Express,06736,S,1,1,1998,4
5980.10,8888.57,8757.58,23626.24,6313.14,1978.02,,,4335.11,,27961.35,8711.59,274.79,7979.12,16965.50,,,,,,1.00,,104196.79,-93201.93,10995.86,,10995.86,27961.35,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",ZQ,Caribbean Sun Airlines,06077,S,4,1,2006,2
6025.91,,2201.36,8227.27,34051.65,1321.31,,,32730.35,9811.50,50769.12,3113.44,455.63,2527.05,6096.11,26725.21,14390.00,,10982.00,,4310.00,,,-11734.20,3557.80,,3557.80,50769.12,20347,P9,Pro Air Inc.,P9,Pro Air Inc.,06769,D,4,1,1997,4
6040.72,428.66,2176.45,8645.83,445.58,67.39,0.00,0.00,378.19,0.00,9024.02,367.63,0.00,2780.37,3148.00,0.00,0.00,0.00,0.00,,0.00,,39351.21,-33475.19,5876.03,0.00,5876.03,9024.02,21875,37Q,"Eastern Air Express, LLC (EAX)",37Q,"Hillwood Airways, LLC  f/k/a   ATX Air Services, LLC",01225,S,4,1,2019,4
6140.10,4277.76,3037.23,13455.09,10191.64,8780.45,0.00,289.57,1121.62,10662.77,25239.47,3832.38,638.51,954.08,5424.96,978.35,0.00,,,,18.36,,,18817.81,18836.17,,18836.17,25239.47,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2023,2
6268.44,1901.68,3229.01,11399.13,5234.11,1183.21,0.00,0.00,4050.90,40.00,15490.03,1323.21,0.00,2006.25,3329.46,0.00,0.00,0.00,0.00,,0.00,,140.00,12020.57,12160.57,0.00,12160.57,15490.03,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,01141,S,4,1,2011,4
6288.24,8830.40,134.13,15252.77,7978.57,1975.45,0.00,0.00,6003.12,74.60,21330.49,10560.10,1870.07,442.90,12873.06,0.00,0.00,1129.41,0.00,,1.00,,100.00,7227.02,7328.02,0.00,7328.02,21330.49,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06564,S,4,1,2011,2
6312.99,3163.45,,9476.45,,,,,,,9476.45,109.28,,998.41,1107.69,,,,,,,,2097.85,6270.90,8368.76,,8368.76,9476.45,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2004,4
6359.89,32953.49,1700.96,41014.34,36716.65,1577.48,1710.60,2786.34,34063.43,23525.88,98603.65,2918.23,132.10,97571.80,100622.13,62589.57,1403.67,0.00,0.00,,13863.42,,0.00,-79875.13,-66011.71,0.00,-66011.71,98603.65,20207,XP,TEM Enterprises dba  Avelo Airlines,XP,TEM Enterprises dba  Avelo Airlines,06144,D,4,1,2022,2
6477.87,5693.17,2614.52,14785.56,11745.09,8461.00,0.00,269.19,3014.89,8408.55,26209.00,3061.97,914.91,1054.96,5031.84,1923.85,0.00,,,,18.36,,,19234.95,19253.31,,19253.31,26209.00,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2019,4
6583.44,5331.20,7850.25,19764.89,6630.68,2721.41,,,3909.27,12240.35,35914.51,15540.71,-15.04,4328.41,19854.08,1150.77,,,35000.00,,4491.00,,,-24581.34,14909.66,,14909.66,35914.51,20387,PN,Pan American Airways Corp.,PN,Pan American Airways Corp.,06749,S,1,1,2000,4
6588.73,2507.58,284.04,9380.34,13285.45,7214.90,,,6070.54,,15450.88,1244.07,-253.09,352.90,1343.88,,3858.00,,,,12.50,,2038.71,9013.42,11064.63,815.63,10249.01,15450.88,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2022,2
6779.92,1193.84,1500.83,9474.59,4357.43,556.88,,,3800.56,40.00,13315.15,920.18,,1352.34,2272.52,917.73,,,,,,,140.00,9984.90,10124.90,,10124.90,13315.15,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,01141,S,4,1,2010,4
6800.00,1060.00,500.00,8360.00,4500.00,600.00,,,3900.00,1000.00,13260.00,2006.00,300.00,5897.67,8203.67,1165.00,46.00,,,,0.90,-0.90,,3844.43,3845.33,,3845.33,13260.00,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,1,1,1994,4
7042.83,4649.40,578.67,12270.89,26816.15,3247.87,,,23568.28,16423.45,52262.62,4820.19,,2001.61,6821.80,,2475.62,,,,,,7805.70,35159.50,42965.20,,42965.20,52262.62,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,4,1,2002,4
7049.33,1212.38,660.42,8922.13,13200.41,6607.04,,,6593.36,,15515.50,961.28,-396.14,139.93,705.07,,3854.00,,,,12.50,,2038.71,9720.84,11772.05,815.63,10956.43,15515.50,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2021,4
7086.82,1236.33,288.58,8611.74,13118.96,3597.87,,,9521.09,,18132.82,1047.89,345.72,384.76,1778.37,,2644.00,,,,-150.63,,,13861.08,,,13710.45,18132.82,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2019,2
7154.50,1493.23,1454.69,10102.42,4538.51,856.68,0.00,0.00,3681.83,40.00,13824.24,1101.06,0.00,1973.81,3074.87,412.35,0.00,0.00,0.00,,0.00,,140.00,10197.02,10337.02,0.00,10337.02,13824.24,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,01141,S,4,1,2011,2
7195.00,11469.00,2671.00,21335.00,6500.00,,,,6500.00,24427.00,52262.00,2067.00,,19473.00,21540.00,8251.00,514.00,5478.00,11.00,,100.00,,30884.00,-14516.00,16479.00,,16479.00,52262.00,20297,JI (1),Midway Airlines Inc.,JI,Midway Airlines Inc.,06693,D,2,2,1995,2
7470.18,5516.59,1722.15,14708.92,1925.16,64.29,,,1860.87,19744.26,36314.05,4238.35,,7067.75,11306.10,2333.58,514.29,,30500.00,,500.00,,,-8839.92,22160.09,,22160.09,36314.05,20297,JI (1),Midway Airlines Inc.,JI,Midway Airlines Inc.,06693,D,2,2,1994,4
7486.27,3427.75,4139.70,15053.72,11271.70,7494.09,0.00,246.56,3531.06,8448.51,27033.29,2016.44,340.58,2372.39,4729.40,2751.60,0.00,,,,18.36,,,19533.92,19552.28,,19552.28,27033.29,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2018,4
7536.83,3982.58,1534.61,13054.02,17147.74,12005.90,0.00,0.00,5141.84,8657.41,26853.27,2050.33,0.00,2371.01,4421.34,3475.60,0.00,,,,18.36,,,18937.97,18956.33,,18956.33,26853.27,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2017,4
7682.15,371.17,2349.70,10403.02,893.51,237.56,0.00,0.00,655.94,0.00,11058.96,296.30,0.00,5596.28,5892.58,0.00,0.00,0.00,0.00,,0.00,,51201.54,-46035.16,5166.38,0.00,5166.38,11058.96,21875,37Q,"Eastern Air Express, LLC (EAX)",37Q,"Hillwood Airways, LLC  f/k/a   ATX Air Services, LLC",01225,S,1,1,2022,2
7860.15,6208.75,1618.07,15686.98,,,,,,,15686.98,,,,,,,,,,,,,15686.98,15686.98,,15686.98,15686.98,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2006,2
7936.32,966.09,212.40,9114.81,13150.69,4808.48,,,8342.21,,17457.02,553.18,338.98,275.48,1167.63,,3355.00,,,,12.50,,,13737.51,13750.01,815.63,12934.39,17457.02,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2020,2
7983.43,1038.06,2580.22,11601.70,11877.59,8831.77,0.00,272.51,2773.31,8263.00,22638.01,1250.61,636.81,1229.10,3116.53,1730.10,0.00,,,,18.36,,,17773.02,17791.38,,17791.38,22638.01,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2020,2
7994.00,745.65,848.49,9588.14,655.01,36.12,22668.31,0.00,23287.19,6198.34,39073.67,3574.19,517.02,10610.80,14702.00,0.00,20125.83,0.00,0.00,,51.24,,26456.90,-22262.31,4245.83,0.00,4245.83,39073.67,22085,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",01227,S,4,1,2021,4
8012.19,5073.80,2381.25,15467.24,10170.31,8585.93,0.00,285.96,1298.43,10197.54,26963.20,3050.64,1005.76,3410.29,7466.69,1429.60,0.00,,,,18.36,,,18048.55,18066.91,,18066.91,26963.20,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2021,4
8047.62,1492.57,2509.68,12049.86,20210.04,1437.97,,,18772.08,2503.96,33325.90,8269.91,399.45,13476.72,22146.08,12219.66,,,,,6.75,,1759.04,-2805.63,-1039.84,,-1039.84,33325.90,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,4,1,2003,4
8123.08,9937.39,403.86,18464.32,4827.34,1139.88,66230.00,,69917.46,2413.14,90794.92,4619.84,17.29,7700.43,12337.56,66230.00,,,,,1.00,-1.00,20282.95,-8056.59,12227.36,,12227.36,90794.92,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,06086,S,2,2,1994,4
8189.28,1192.38,460.55,9842.21,13220.35,6020.14,,,7200.21,,17042.42,709.88,-323.12,297.83,684.59,,3914.00,,,,12.50,,,13246.96,13259.46,815.63,12443.83,17042.42,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2021,2
8233.66,6013.75,2815.00,17062.40,6195.54,4630.67,0.00,291.99,1272.89,10151.54,28486.84,3433.46,727.41,1045.03,5205.90,978.35,0.00,,,,18.36,,,22284.23,22302.59,,22302.59,28486.84,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2024,2
8463.14,2692.57,2018.80,13174.50,9880.02,8177.50,0.00,279.14,1423.38,8339.59,22937.47,929.57,241.58,2110.85,3282.01,1730.10,0.00,,,,18.36,,,17907.01,17925.37,,17925.37,22937.47,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2020,4
8615.69,1297.21,10.95,9923.84,13263.64,9645.41,,,3618.23,210.00,13752.07,817.43,171.32,384.83,1373.58,,3528.00,,,,12.50,,1223.09,7614.91,8850.50,,8850.50,13752.07,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2024,2
8710.01,3863.81,159.60,12733.42,540.12,39.45,,,500.67,743.44,13977.53,4948.79,,1.56,4950.34,,58.22,303.38,,,1.00,,12999.00,-4334.42,8665.58,,8665.58,13977.53,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,06086,S,2,2,1993,2
8835.92,1802.02,925.84,11563.78,23443.38,3513.18,888.87,412.31,20406.76,5220.82,37191.35,7504.64,169.66,20097.72,27772.02,558.52,,,0.01,,0.01,,84357.17,-75496.37,8860.81,,8860.81,37191.35,20454,E0,"EOS Airlines, Inc.",E0,"EOS Airlines, Inc.",16211,A,4,1,2006,2
8854.50,1911.41,72.21,10838.11,13257.78,8430.62,,,4827.16,326.00,15991.27,767.23,-159.14,359.54,967.62,,4232.00,,,,12.50,,1223.09,9556.07,10791.65,,10791.65,15991.27,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2023,2
8869.96,386.19,256.07,9512.23,13257.78,7822.76,,,5435.02,326.00,15273.25,576.60,-175.19,127.20,528.60,,3918.00,,,,12.50,,1223.09,9591.06,10826.65,,10826.65,15273.25,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2022,4
9108.09,1868.59,3515.69,14492.38,68.70,27.34,,,41.37,45.23,14578.97,3499.24,,1634.73,5133.97,,,,,,1.00,,,9444.01,9445.01,,9445.01,14578.97,19874,8C,Air Transport International,8C,Air Transport International,06028,S,2,2,1991,2
9110.61,3974.70,2117.00,15202.31,11600.77,7212.18,0.00,0.00,4388.59,8028.18,27619.08,2118.93,0.00,2922.53,5041.46,3098.60,0.00,,,,18.36,,,19460.65,19479.01,,19479.01,27619.08,21518,1EQ,"KaiserAir, Inc.",1EQ,"KaiserAir, Inc.",01162,D,4,1,2018,2
9116.13,603.65,390.66,10110.45,13150.69,5414.31,,,7736.38,,17846.83,388.04,370.93,198.31,957.28,,3850.00,,,,12.50,,,13842.67,13855.17,815.63,13039.55,17846.83,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2020,4
9252.55,425.26,473.82,10151.63,13150.69,4202.11,,,8948.57,,19100.20,717.94,42.98,273.45,1034.37,,3264.00,,,,12.50,,,14952.46,14964.96,163.13,14801.83,19100.20,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2019,4
9563.48,2088.80,1207.09,12859.37,4545.17,398.41,,,4146.76,2545.81,19551.93,4363.66,260.21,13152.17,17776.03,3769.80,,,,,2.00,,1588.79,-3584.68,-1993.90,,-1993.90,19551.93,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,4,1,2003,2
10790.85,815.56,660.11,12266.52,13234.24,9038.32,,,4195.92,210.00,16672.44,791.04,434.37,176.62,1402.03,,4454.00,,,,12.50,,1223.09,9580.83,10816.41,,10816.41,16672.44,19998,SI,Sierra Pacific Airlines,SI,Sierra Pacific Airlines,06798,D,4,1,2023,4
10797.76,1172.91,,11970.67,,,,,,,11970.67,118.86,,122.47,241.33,,,,,,,,,11729.34,11729.34,,11729.34,11970.67,20406,BNQ,NetJets Large Aircraft Company L.L.C.,BNQ,NetJets Large Aircraft Company L.L.C.,07022,D,4,1,2005,2
