NET_INCOME,OP_PROFIT,OP_REVENUE_SCH_PAX,OP_REVENUE_SCH_OTH,OP_REVENUE_NON_SCH,OP_REVENUE_PUB_SVC,OP_REVENUE_OTHER,OP_REVENUE,OP_EXPENSE_FLYING,OP_EXPENSE_MAINT,OP_EXPENSE_ADMIN,DEPR_PR_EQ_OWNED,DEPR_PR_EQ_LEASED,TRANS_EXPENSE,OP_EXPENSE,NON_OP_INT_EXP,NON_OP_EXP_OTH,TAX,EXTRA_ITEMS,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
-51730.39,-45864.14,22377.38,150.76,1031.75,,,23559.89,17631.63,8964.38,40895.01,,1933.01,,69424.03,-3943.82,-1922.43,,,20502,MY,MAXjet,MY,MAXjet,07050,D,4,1,2006,4
-35906.72,-36090.76,8666.54,100.45,1770.25,,,10537.24,11536.50,3676.43,28944.67,2322.26,148.15,,46628.00,184.04,,,,20454,E0,"EOS Airlines, Inc.",E0,"EOS Airlines, Inc.",16211,A,4,1,2006,2
-31695.82,-31892.90,23167.65,731.95,1871.04,,,25770.64,16897.72,4703.61,33256.51,993.53,1812.17,,57663.54,244.18,-47.10,,,20454,E0,"EOS Airlines, Inc.",E0,"EOS Airlines, Inc.",16211,A,4,1,2006,4
-30542.00,-30867.30,1084.91,,,,,1084.91,8283.19,2462.99,19743.12,1050.60,412.31,,31952.21,325.31,,,,20454,E0,"EOS Airlines, Inc.",E0,"EOS Airlines, Inc.",16211,A,4,1,2005,4
-28398.08,-28055.28,15048.34,,2149.89,,,17198.22,15595.33,3423.29,25407.78,,827.11,,45253.50,-235.97,-106.83,,,20502,MY,MAXjet,MY,MAXjet,07050,D,4,1,2006,2
-23838.09,-23600.57,51432.00,1132.98,186.75,0.00,0.00,52751.73,50674.16,8131.66,12340.59,1710.07,3495.84,0.00,76352.31,-237.52,0.00,0.00,0.00,20207,XP,TEM Enterprises dba  Avelo Airlines,XP,TEM Enterprises dba  Avelo Airlines,06144,D,4,1,2022,2
-21917.13,-21558.45,9101.54,806.24,,,,9907.78,21375.64,5723.90,3695.93,670.75,,,31466.23,35.15,-393.82,,,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",ZQ,Caribbean Sun Airlines,06077,S,4,1,2006,4
-19339.64,-19233.12,2359.26,0.00,186.75,0.00,0.00,2546.01,5432.87,1554.27,9696.88,475.73,1409.28,3210.08,21779.13,-411.27,304.75,0.00,0.00,20207,XP,TEM Enterprises dba  Avelo Airlines,XP,TEM Enterprises dba  Avelo Airlines,06144,D,4,1,2021,2
-19153.42,-18794.13,12394.52,,,,526.16,12920.68,22299.06,4339.58,4763.62,312.55,,,31714.81,37.89,-397.17,,,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",ZQ,Caribbean Sun Airlines,06077,S,4,1,2006,2
-18734.59,-19418.08,18722.93,5.30,5727.47,0.00,0.00,24455.70,23215.20,4763.50,11776.04,1754.81,2364.24,0.00,43873.78,-366.42,1049.92,0.00,0.00,20207,XP,TEM Enterprises dba  Avelo Airlines,XP,TEM Enterprises dba  Avelo Airlines,06144,D,4,1,2021,4
-18321.00,1323.00,82139.00,,,3175.00,,85314.00,29143.00,11940.00,31900.00,,,11008.00,83991.00,-599.00,240.00,13.00,-19272.00,20297,JI (1),Midway Airlines Inc.,JI,Midway Airlines Inc.,06693,D,2,2,1995,4
-18123.57,-18112.52,4999.07,1730.11,,,,6729.17,11029.14,3559.91,10252.64,,,,24841.69,,-11.05,,,20164,ZA,Accessair Holdings,ZA,Accessair Holdings,06000,D,1,1,1999,4
-17268.27,-16915.26,9257.60,617.13,,,317.23,10191.96,18485.10,4982.03,3253.13,386.96,,,27107.22,41.90,-394.91,,,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",ZQ,Caribbean Sun Airlines,06077,S,4,1,2005,4
-16258.63,-16195.14,31390.60,2251.55,,,161.90,33804.05,17828.01,9530.64,21765.95,408.87,465.71,,49999.19,-63.48,,,,20192,NJ,Vanguard Airlines Inc.,NJ,Vanguard Airlines Inc.,06914,D,1,1,1996,4
-16229.62,-16552.66,15139.95,416.03,1995.06,,5985.17,23536.20,2606.34,986.90,2324.52,897.35,,33273.75,40088.86,323.04,,,,20387,PN,Pan American Airways Corp.,PN,Pan American Airways Corp.,06749,S,1,1,2000,4
-16209.10,-15752.99,4266.92,,5503.45,,,9770.37,11403.26,3570.07,10148.75,401.29,,,25523.36,-460.31,4.20,,,20420,RL,UltrAir,RL,Airline Of The Americas,06037,S,1,1,1993,2
-15983.49,-14698.25,21145.20,,,,,21145.20,15405.26,4207.10,14821.33,1409.76,,,35843.45,-1298.96,13.72,,,20347,P9,Pro Air Inc.,P9,Pro Air Inc.,06769,D,4,1,1999,4
-15898.45,-16124.12,27269.72,837.02,6707.99,,745.33,35560.07,2012.10,787.30,1787.15,570.87,,46526.77,51684.19,225.67,,,,20387,PN,Pan American Airways Corp.,PN,Pan American Airways Corp.,06749,S,1,1,2001,4
-14443.82,-14070.92,5915.56,1734.49,,,145.41,7795.46,14408.22,4181.48,2962.29,314.40,,,21866.39,0.00,-372.90,,,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",ZQ,Caribbean Sun Airlines,06077,S,4,1,2004,4
-13064.99,-12701.80,6492.20,2553.36,,,254.60,9300.15,15780.88,2864.34,2972.49,384.23,,,22001.95,29.93,-393.13,,,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",ZQ,Caribbean Sun Airlines,06077,S,4,1,2005,2
-12190.23,-11045.47,19281.44,,,,,19281.44,12893.62,3047.09,12994.13,1392.07,,,30326.91,-1138.36,-6.40,,,20347,P9,Pro Air Inc.,P9,Pro Air Inc.,06769,D,4,1,1999,2
-12070.10,-11978.63,5416.05,237.73,,,,5653.78,7737.48,2550.77,7344.16,,,,17632.41,,-91.48,,,20164,ZA,Accessair Holdings,ZA,Accessair Holdings,06000,D,1,1,1999,2
-11951.52,-11913.59,14091.48,141.49,1814.16,,,16047.12,9289.93,5846.17,10969.81,,1854.80,,27960.71,-138.55,100.62,,,20099,6F (1),Laker Airways Inc.,6F,Laker Airways Inc.,06696,S,1,1,1997,2
-11768.00,-8107.00,,,1024.00,,,1024.00,4416.00,1074.00,3427.00,214.00,,,9131.00,-4062.00,401.00,,,20218,JKQ,Express One International Inc.,JKQ,Express One International Inc.,06682,D,4,1,2002,2
-11693.80,-6599.11,2214.10,,,,164.05,2378.15,2681.38,1705.15,4267.39,323.33,,,8977.26,-481.25,-4612.90,0.54,,20106,SM,Sunworld International Airlines,SM,Sunworld International Airlines,06852,S,4,1,2002,2
-11690.58,-9193.60,,,13681.15,,,13681.15,10006.76,5506.28,4945.12,1527.85,888.73,,22874.75,-2285.42,-211.57,,,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",07029,D,1,1,2011,2
-11573.71,-9812.35,6143.57,,364.66,,,6508.22,6008.18,2591.34,7081.18,639.87,,,16320.57,-773.99,-987.38,,,20420,RL,UltrAir,RL,UltrAir,06037,S,1,1,1993,4
-11545.16,-11294.75,0.00,0.00,33821.99,0.00,0.00,33821.99,18402.07,12336.05,9560.31,57.91,45.31,4715.09,45116.74,-250.41,0.00,0.00,0.00,22085,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",01227,S,4,1,2022,2
-11328.60,-11298.85,6850.69,8.60,2807.07,,510.87,10177.23,12609.11,3050.85,5207.24,608.89,,,21476.08,-0.71,-29.04,,,20335,E9 (1),Boston-Maine Airways,E9,Boston-Maine Airways,06951,D,4,1,2005,4
-11107.24,-10306.90,87132.47,223.86,12568.32,0.00,0.00,99924.64,77579.95,10722.59,13558.22,1560.34,6810.44,0.00,110231.54,-998.42,198.07,0.00,0.00,20207,XP,TEM Enterprises dba  Avelo Airlines,XP,TEM Enterprises dba  Avelo Airlines,06144,D,4,1,2022,4
-11035.35,-10863.53,11898.14,,,,280.11,12178.25,10238.74,2049.20,10480.09,263.43,,10.33,23041.79,-161.32,-10.50,,,20297,JI (1),Midway Airlines Inc.,JI,Midway Airlines Inc.,06693,D,2,2,1994,2
-11020.39,588.29,,,51572.83,,7485.54,59058.37,12296.21,10262.25,29337.77,594.97,,5978.88,58470.08,-2723.11,1114.43,,-10000.00,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,06911 (1),S,4,1,1996,4
-10899.36,-7765.78,2496.27,53.81,,,,2550.08,4198.27,604.99,5332.85,,179.74,,10315.85,-400.68,-20.32,,-2712.59,20094,LF (1),Jettrain Airlines,LF,Jettrain Airlines,06680,D,1,1,1996,4
-10891.34,-10054.77,,,12313.08,,,12313.08,15015.78,2916.98,4400.36,,34.72,,22367.85,-446.29,-390.29,,,20147,T9,TransMeridian Airlines,T9,TransMeridian Airlines,06885,S,4,1,1997,4
-10773.30,-8772.21,,,24743.52,,,24743.52,14278.44,7066.93,9593.59,1368.33,1208.44,,33515.73,-2137.03,135.94,,,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",07029,D,4,1,2010,4
-10621.57,-10545.50,18073.50,,,,1263.46,19336.96,12074.63,2674.23,14735.92,64.41,316.74,16.52,29882.46,-151.79,75.72,,,20297,JI (1),Midway Airlines Inc.,JI,Midway Airlines Inc.,06693,D,2,2,1994,4
-10195.60,-8321.96,2376.40,,,,45.80,2422.20,2771.22,813.48,4346.02,,340.00,2473.45,10744.16,-203.01,-1670.63,,,20502,MY,MAXjet,MY,MAXjet,07050,D,4,1,2005,4
-9815.54,-8784.19,4343.03,0.25,,,,4343.28,5929.34,587.55,5580.66,1029.92,,,13127.47,-1070.16,38.82,,,20347,P9,Pro Air Inc.,P9,Pro Air Inc.,06769,D,4,1,1997,4
-9802.00,-9145.68,,,12778.84,,20.18,12799.02,8554.49,4756.93,7477.12,200.50,955.67,,21944.70,-677.29,20.97,,,20271,WNQ,Winair Inc.,WNQ,Winair Inc.,06927 (1),D,1,1,1998,4
-9671.00,-9541.00,,,,,42294.00,42294.00,12357.00,11136.00,13259.00,931.00,14152.00,,51835.00,-165.00,35.00,,,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,06840,S,1,1,2001,4
-9492.57,-9119.56,5107.51,25.13,,,102.19,5234.83,10627.25,1620.04,1861.49,245.61,,,14354.39,-0.10,-372.91,,,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",ZQ,Caribbean Sun Airlines,06077,S,4,1,2004,2
-9035.75,-8745.40,793.91,23.49,0.00,0.00,0.00,817.41,3210.62,1164.60,4952.22,0.00,235.38,0.00,9562.81,-177.95,-112.40,0.00,0.00,20366,EV,ExpressJet Airlines LLC d/b/a aha!,EV,ExpressJet Airlines LLC d/b/a aha!,06085,D,4,1,2021,4
-9033.36,-7819.31,6903.62,,,,,6903.62,6162.40,853.20,6368.47,1338.86,,,14722.93,-1311.31,97.26,,,20347,P9,Pro Air Inc.,P9,Pro Air Inc.,06769,D,4,1,1998,2
-8913.99,-8979.99,26417.73,,,,,26417.73,20952.91,12649.88,1822.17,-27.24,,,35397.73,,66.00,,,20450,F2,Omega Air Holdings d/b/a Focus Air,F2,Omega Air Holdings d/b/a Focus Air,06006,D,4,1,2006,4
-7798.13,-7801.19,33587.04,968.70,275.84,,-46.54,34785.05,15482.54,6544.29,19850.12,629.98,79.32,,42586.24,-29.96,33.02,,,20192,NJ,Vanguard Airlines Inc.,NJ,Vanguard Airlines Inc.,06914,D,1,1,1996,2
-7700.17,-7714.66,,20354.80,,,,20354.80,15304.44,9490.21,2099.06,1175.74,,,28069.46,,14.49,,,20450,F2,Omega Air Holdings d/b/a Focus Air,F2,Omega Air Holdings d/b/a Focus Air,06006,D,4,1,2006,2
-7645.70,-7644.29,0.00,0.00,12236.01,0.00,0.00,12236.01,6627.88,4326.89,6391.95,21.16,0.55,2511.87,19880.30,-1.41,0.00,0.00,0.00,22085,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",01227,S,4,1,2021,4
-7641.81,-7742.72,5765.88,10.65,3397.98,,100.59,9275.09,9083.56,2985.75,4376.86,571.64,,,17017.81,-0.73,101.65,,,20335,E9 (1),Boston-Maine Airways,E9,Boston-Maine Airways,06951,D,4,1,2005,2
-7596.44,-3805.83,,,32710.51,,13.35,32723.86,21574.44,7604.11,6370.43,980.71,,,36529.69,-559.62,99.49,,-3330.48,20203,FCQ,Falcon Air Express,FCQ,Falcon Air Express,06399,S,4,1,1999,4
-7480.81,-7748.97,21038.63,,233.20,,56.01,21327.84,10091.93,4693.24,14031.56,260.07,,,29076.81,-331.84,600.00,,,20420,RL,UltrAir,RL,UltrAir,06037,S,1,1,1994,2
-7400.11,-7423.47,14934.34,,,,112.92,15047.27,8460.74,4591.23,8690.93,727.84,,,22470.73,-41.13,64.48,,,20168,W9,Eastwind Airlines Inc.,W9,Eastwind Airlines Inc.,06290,D,4,1,1998,4
-7268.11,-7268.11,1904.87,0.00,0.00,0.00,0.00,1904.87,1266.42,2993.08,1932.09,0.00,2015.00,966.40,9172.99,0.00,0.00,0.00,0.00,21631,20Q,Orange Air,20Q,Orange Air,01184,D,4,1,2014,4
-7217.00,-6316.00,,,28542.00,,,28542.00,25779.00,4596.00,3626.00,857.00,,,34858.00,-867.00,-34.00,,,20299,JX (2),Southeast Airlines,JX,Southeast Airlines,06850,D,4,1,2002,4
-7027.20,-7027.20,0.00,0.00,40068.25,0.00,0.00,40068.25,21354.52,2835.93,21459.96,68.45,1376.59,0.00,47095.45,0.00,0.00,0.00,0.00,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Dynamic Airways, LLC",01164,S,4,1,2014,4
-6985.03,-12363.17,42638.25,,213.74,,982.68,43834.67,29726.28,13199.60,10124.85,2015.49,259.37,872.25,56197.84,-745.79,442.08,-5681.85,,20437,FL,AirTran Airways Corporation,FL,AirTran Airways Corporation,06030,D,1,1,1996,4
-6762.66,-5591.06,13931.29,,,,,13931.29,7152.42,2098.37,8950.78,1320.78,,,19522.35,-1197.13,25.53,,,20347,P9,Pro Air Inc.,P9,Pro Air Inc.,06769,D,4,1,1998,4
-6752.65,-6916.67,5675.24,196.34,783.78,2570.80,,9226.17,1096.55,406.59,924.13,478.44,,13237.13,16142.85,164.02,,,,20387,PN,Pan American Airways Corp.,PN,Pan American Airways Corp.,06749,S,1,1,2000,2
-6311.88,-6237.08,0.00,0.00,32.05,0.00,0.00,32.05,68.59,205.68,5992.69,2.17,0.00,0.00,6269.13,-383.48,308.67,0.00,0.00,20207,XP,TEM Enterprises dba  Avelo Airlines,XP,XTRA Airways,06144,D,4,1,2020,4
-6099.62,-6082.32,13874.74,555.49,,,90.41,14520.65,6582.96,2681.63,11052.63,242.15,43.61,,20602.97,-39.90,22.59,,,20192,NJ,Vanguard Airlines Inc.,NJ,Vanguard Airlines Inc.,06914,D,1,1,1995,2
-6073.49,-5043.06,10630.58,18.49,,,,10649.08,9490.66,2439.94,3761.54,,,,15692.14,-1030.42,,,,20086,T3,Tristar Airlines Inc.,T3,Tristar Airlines Inc.,06898,D,1,1,1996,2
-5672.41,-5087.04,5892.31,,7650.59,,48.98,13591.88,6629.26,4878.43,4906.28,2264.95,,,18678.92,-585.37,,,,20207,XP,TEM Enterprises dba  Avelo Airlines,XP,Casino Express,06144,D,4,1,2000,4
-5624.47,-5614.37,12590.74,,,,128.69,12719.43,9029.95,2335.14,6632.18,336.54,,,18333.81,-62.63,52.53,,,20168,W9,Eastwind Airlines Inc.,W9,Eastwind Airlines Inc.,06290,D,4,1,1998,2
-5578.19,-5741.71,14459.10,385.98,1202.13,,3606.38,19653.59,10315.69,2892.04,7178.28,612.80,,4396.48,25395.29,,163.52,,,20387,PN,Pan American Airways Corp.,PN,Pan American Airways Corp.,06749,S,1,1,2001,2
-5282.00,-5323.00,20579.00,721.00,167.00,,200.00,21667.00,8702.00,3858.00,13996.00,376.00,58.00,,26990.00,107.00,-66.00,,,20192,NJ,Vanguard Airlines Inc.,NJ,Vanguard Airlines Inc.,06914,D,1,1,1995,4
-5136.95,-5157.75,,,12633.99,,,12633.99,8356.87,6252.68,2220.24,,961.95,,17791.74,1.54,19.26,,,20450,F2,Omega Air Holdings d/b/a Focus Air,F2,Omega Air Holdings d/b/a Focus Air,06006,D,4,1,2005,4
-5102.59,-5102.59,0.00,0.00,6143.47,0.00,11.20,6154.67,8403.47,577.32,2249.38,27.08,0.00,0.00,11257.26,0.00,0.00,0.00,0.00,21875,37Q,"Eastern Air Express, LLC (EAX)",37Q,"Hillwood Airways, LLC  f/k/a   ATX Air Services, LLC",01225,S,4,1,2020,4
-5043.99,-5368.68,773.80,89.73,2525.78,,4168.25,7557.56,875.07,1317.90,1811.19,1265.59,,7656.48,12926.24,324.69,,,,20387,PN,Pan American Airways Corp.,PN,Pan American Airways Corp.,06749,S,1,1,1999,4
-4929.05,-4929.05,4823.37,23.08,,,,4846.45,3145.52,1328.66,5226.32,75.00,,,9775.50,,,,,20412,N5 (1),Nations Air Express Inc.,N5,Nations Air Express Inc.,06733,D,1,1,1995,2
-4704.68,-4764.59,,,8065.61,,,8065.61,8132.62,3028.23,1621.10,48.25,,,12830.20,,59.91,,,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,06086,S,2,2,1993,2
-4648.32,-5120.74,,,10056.71,,109.93,10166.63,9512.10,2822.62,1618.14,1334.52,,,15287.38,-471.30,943.72,,,20399,PLQ,Planet Airways,PLQ,Planet Airways,06776,D,4,1,2002,4
-4624.90,-1499.88,542.31,0.54,,,121.05,663.89,1223.28,-530.94,1298.48,172.96,,,2163.78,-349.34,-2775.68,,,20106,SM,Sunworld International Airlines,SM,Sunworld International Airlines,06853,D,4,1,2002,4
-4463.61,-171.24,,,10697.62,,,10697.62,6128.14,2971.54,810.69,654.11,304.39,,10868.86,-585.78,18.73,,-3725.31,20421,SLQ,Sky King Inc.,SLQ,Sky King Inc.,06039,D,4,1,2003,4
-4456.89,-3054.63,,,3493.57,,378.51,3872.09,2444.13,1010.09,2421.85,485.83,564.83,,6926.72,-627.98,-774.27,,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,4,1,2001,2
-4441.03,-3071.28,0.00,0.00,63287.15,0.00,0.00,63287.15,23495.02,21229.05,14353.71,97.52,408.76,6774.38,66358.43,-1369.75,0.00,0.00,0.00,22085,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",01227,S,4,1,2022,4
-4421.73,-6663.41,0.00,0.00,31433.12,0.00,0.00,31433.12,20323.83,1700.54,15832.94,239.22,0.00,0.00,38096.52,-2.05,86.54,-2182.19,-25.00,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06564,S,4,1,2011,4
-4311.26,-4311.26,0.00,0.00,1741.02,0.00,26.26,1767.28,3655.51,608.16,1785.17,29.69,0.00,0.00,6078.53,0.00,0.00,0.00,0.00,21875,37Q,"Eastern Air Express, LLC (EAX)",37Q,"Hillwood Airways, LLC  f/k/a   ATX Air Services, LLC",01225,S,4,1,2018,2
-4133.54,-4133.54,0.00,0.00,17807.65,0.00,40.05,17847.70,17766.97,873.39,3286.21,54.68,0.00,0.00,21981.24,0.00,0.00,0.00,0.00,21875,37Q,"Eastern Air Express, LLC (EAX)",37Q,"Hillwood Airways, LLC  f/k/a   ATX Air Services, LLC",01225,S,1,1,2022,4
-4119.33,-3662.22,,,6037.15,,,6037.15,7465.80,1079.44,1056.65,97.48,,,9699.37,-136.34,-320.77,,,20020,V9,Eagle Airlines,V9,Eagle Airlines,06279,S,1,1,1994,2
-3967.54,-3998.80,,,7659.79,,,7659.79,5180.91,2708.80,3126.37,35.00,607.50,,11658.59,-7.00,38.26,,,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",07029,D,4,1,2009,2
-3867.41,-3867.41,0.00,0.00,3034.36,0.00,38.94,3073.30,5101.44,575.89,1249.37,14.01,0.00,0.00,6940.71,0.00,0.00,0.00,0.00,21875,37Q,"Eastern Air Express, LLC (EAX)",37Q,"Hillwood Airways, LLC  f/k/a   ATX Air Services, LLC",01225,S,4,1,2019,2
-3862.87,-3701.74,,,7000.20,,,7000.20,6970.20,2483.96,1181.82,65.96,,,10701.93,-137.75,-23.37,,,20093,CTQ,Custom Air Transport,CTQ,Custom Air Transport,06175,D,4,1,2000,2
-3774.55,-3720.28,,,12605.39,,,12605.39,8434.24,2843.68,5047.75,,,,16325.67,-253.14,198.87,,,20125,PNQ,Panagra Airways,PNQ,Panagra Airways,06767,S,1,1,1998,4
-3742.17,-3742.17,6951.99,195.38,61.22,,,7208.58,5072.87,1052.15,4825.74,,,,10950.75,,,,,20412,N5 (1),Nations Air Express Inc.,N5,Nations Air Express Inc.,06733,D,1,1,1995,4
-3718.65,-4300.14,1993.74,1.90,7.00,0.00,0.00,2002.63,1607.70,671.79,2112.28,0.00,1380.50,530.50,6302.78,0.00,581.50,0.00,0.00,21631,20Q,Orange Air,20Q,Orange Air,01184,D,4,1,2015,2
-3636.13,-3477.83,2782.66,44.36,,,,2827.02,2293.04,310.68,3613.71,,87.42,,6304.84,-173.85,15.54,,,20094,LF (1),Jettrain Airlines,LF,Jettrain Airlines,06680,D,1,1,1996,2
-3626.20,-3620.48,,,9342.07,,564.69,9906.76,8488.84,1059.67,3957.31,21.42,,,13527.24,-5.72,,,,20305,PCQ,Pace Airlines,PCQ,Pace Airlines,06764,S,4,1,2001,4
-3607.01,-3613.85,5505.43,,1429.52,,9.07,6944.02,4271.90,1629.30,3234.50,,1422.18,,10557.87,,6.84,,,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,4,1,2000,4
-3564.71,-3962.70,5188.54,,19749.32,,,24937.86,11144.54,6064.84,9952.23,,1738.95,,28900.56,-92.78,490.78,,,20099,6F (1),Laker Airways Inc.,6F,Laker Airways Inc.,06696,S,1,1,1996,4
-3540.69,-3484.38,,19357.29,,0.00,0.00,19357.29,15508.12,3350.28,3655.76,327.51,0.00,0.00,22841.67,-56.31,0.00,0.00,0.00,21754,2PQ,21 Air LLC,2PQ,21 Air LLC,01207,S,4,1,2022,2
-3534.06,-1702.28,1338.85,,1921.70,,3.80,3264.35,1872.20,1367.85,1328.76,,397.82,,4966.63,-126.54,297.06,,-2002.31,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,4,1,2001,4
-3505.74,-3445.51,,,19565.22,,2228.74,21793.96,8164.85,7150.32,6186.57,121.54,,3616.19,25239.47,-60.23,,,,20195,WI,Sky Lease Cargo,WI,Tradewinds Airlines,06882,S,4,1,1999,2
-3498.04,-3458.60,7574.32,,70.40,,304.19,7948.91,3427.76,4261.68,439.36,135.66,,3143.06,11407.51,-75.94,36.50,,,20168,W9,Eastwind Airlines Inc.,W9,Eastwind Airlines Inc.,06290,D,4,1,1997,2
-3444.99,-3634.01,14005.93,80.78,1413.12,,,15499.83,6572.37,3336.17,8495.03,,730.27,,19133.84,189.02,,,,20437,FL,AirTran Airways Corporation,FL,AirTran Airways Corporation,06030,D,1,1,1995,2
-3419.49,-3321.86,0.00,0.00,7333.80,0.00,524.85,7858.65,8138.01,1461.61,1566.03,14.87,0.00,0.00,11180.51,-86.61,-11.02,0.00,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC",01130,D,4,1,2013,4
-3409.13,-3384.35,,,7335.05,,236.33,7571.38,6115.47,2104.57,2608.71,76.74,0.34,49.90,10955.73,-33.58,8.80,,,20147,T9,TransMeridian Airlines,T9,TransMeridian Airlines,06885,S,4,1,1996,4
-3373.59,-2897.95,810.00,,5666.54,,99.39,6575.93,3015.33,2129.06,3450.40,879.09,,,9473.88,-515.94,41.73,1.43,,20106,SM,Sunworld International Airlines,SM,Sunworld International Airlines,06852,S,4,1,2000,4
-3369.00,-334.60,0.00,0.00,1387.84,0.00,4203.39,5591.24,4206.15,823.47,883.84,12.38,0.00,0.00,5925.84,-18.73,-3015.67,0.00,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC",01130,D,4,1,2011,4
-3357.95,-3161.59,,,14596.07,,29.73,14625.80,8961.17,838.95,7467.92,127.67,,391.69,17787.39,-180.39,-15.96,,,20129,1I,Sky Trek International Airlines,1I,Sky Trek International Airlines,06802,D,1,1,1998,2
-3354.03,-2984.03,,,13199.37,,13.15,13212.52,10181.42,2530.49,2084.07,1400.56,,,16196.54,-540.03,170.02,,,20399,PLQ,Planet Airways,PLQ,Planet Airways,06776,D,4,1,2003,2
-3306.36,-3190.67,0.00,0.00,9994.98,0.00,1235.35,11230.33,10342.54,1520.28,2504.88,53.30,0.00,0.00,14421.00,-96.43,-19.26,0.00,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC",01130,D,4,1,2013,2
-3302.42,-3302.42,,,2928.74,,,2928.74,2576.91,2164.73,908.98,397.55,183.00,,6231.16,,,,,20201,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,06815,S,4,1,2023,4
-3258.00,-1994.00,,,24953.00,,,24953.00,15422.00,3829.00,2782.00,230.00,,4684.00,26947.00,-1280.00,16.00,,,20299,JX (2),Southeast Airlines,JX,Southeast Airlines,06850,D,4,1,2002,2
-3234.07,-2342.89,,,24616.36,,210.48,24826.84,13058.83,6382.00,6660.96,1067.94,,,27169.73,-457.98,-433.20,,,20425,VIQ (1),Viscount Air Service Inc.,VIQ,Viscount Air Service Inc.,06918 (1),S,1,1,1995,4
-3211.11,-3110.59,5223.00,0.00,6502.68,0.00,391.24,12116.92,9140.26,2285.54,3789.40,12.32,0.00,0.00,15227.51,-52.27,-48.25,0.00,0.00,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC",01130,D,4,1,2012,4
-3201.09,-3216.83,,,5319.86,,,5319.86,4526.75,2069.23,1940.71,,,,8536.69,,15.73,,,20368,G4,Allegiant Air,GLQ,Allegiant Air,06035,D,1,1,1999,4
-3192.82,-2025.14,,6111.90,3753.65,,669.02,10534.57,3052.71,3539.22,3180.74,2627.48,,159.56,12559.71,-893.19,1.51,276.00,,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,4,1,1997,4
-3187.54,656.02,,5092.08,8487.05,,625.74,14204.87,4486.54,4066.51,2929.35,2065.48,,0.97,13548.85,-2291.99,-1552.56,-1.00,,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,4,1,1998,4
-3152.72,-2814.09,,,10084.54,,,10084.54,8536.71,1074.29,2098.14,88.74,1100.74,,12898.62,-338.63,,,,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Dynamic Airways, LLC",01164,S,4,1,2012,2
-3090.24,-3090.24,0.00,0.00,13494.65,0.00,447.58,13942.23,13739.22,1178.51,2072.83,41.91,0.00,0.00,17032.47,0.00,0.00,0.00,0.00,21875,37Q,"Eastern Air Express, LLC (EAX)",37Q,"Hillwood Airways, LLC  f/k/a   ATX Air Services, LLC",01225,S,1,1,2022,2
