YEAR,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ENTITY,GENERAL_MANAGE,PILOTS_COPILOTS,OTHER_FLT_PERS,PASS_GEN_SVC_ADMIN,MAINTENANCE,ARCFT_TRAF_HANDLING_GRP1,GEN_ARCFT_TRAF_HANDLING,AIRCRAFT_CONTROL,PASSENGER_HANDLING,CARGO_HANDLING,TRAINEES_INTRUCTOR,STATISTICAL,TRAFFIC_SOLICITERS,OTHER,TRANSPORT_RELATED,TOTAL
2001,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,L,48,132,18,0,110,0,13,105,0,562,25,113,448,728,2012,4314
2001,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,P,133,567,84,0,419,0,379,526,0,676,95,427,1427,865,4684,10282
2001,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,D,13,30,21,0,65,69,0,0,0,0,2,17,4,12,5,237
2001,20147,T9,TransMeridian Airlines,T9,TransMeridian Airlines,D,5,4,0,6,3,2,0,0,0,0,0,0,0,4,0,24
2001,20147,T9,TransMeridian Airlines,T9,TransMeridian Airlines,I,25,19,0,28,15,10,0,0,0,0,0,0,0,18,0,115
2001,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,D,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,5
2001,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,I,5,20,4,0,6,3,0,0,0,0,1,8,0,0,0,47
2001,20151,M6,Amerijet International,M6,Amerijet International,D,2,3,0,0,2,6,0,0,0,0,0,0,2,5,1,21
2001,20151,M6,Amerijet International,M6,Amerijet International,L,29,48,2,5,29,113,0,0,0,0,2,3,21,92,10,354
2001,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,D,4,38,20,0,26,20,0,0,0,0,1,22,2,1,0,134
2001,20170,XJ,Mesaba Airlines,XJ,Mesaba Airlines,D,76,874,37,584,434,0,564,59,365,0,126,12,3,85,7,3226
2001,20176,N7,National Airlines,N7,National Airlines,D,18,166,295,0,84,0,0,14,269,76,8,28,34,206,0,1198
2001,20192,NJ,Vanguard Airlines Inc.,NJ,Vanguard Airlines Inc.,D,29,121,0,174,83,0,198,0,0,0,5,10,13,141,0,774
2001,20193,GR,Gemini Air Cargo Airways,GR,Gemini Air Cargo Airways,D,8,43,15,0,19,0,0,2,0,9,4,4,3,8,0,116
2001,20193,GR,Gemini Air Cargo Airways,GR,Gemini Air Cargo Airways,P,33,172,58,0,77,0,0,9,0,34,17,16,14,33,0,462
2001,20194,JW,Arrow Air Inc.,JW,Arrow Air Inc.,D,26,18,0,0,17,0,0,1,0,67,0,27,3,21,0,180
2001,20194,JW,Arrow Air Inc.,JW,Arrow Air Inc.,L,127,89,0,0,87,0,0,7,0,332,2,136,14,104,0,898
2001,20195,WI,Sky Lease Cargo,WI,Tradewinds Airlines,D,2,16,7,0,14,7,0,0,0,0,0,2,0,6,0,54
2001,20195,WI,Sky Lease Cargo,WI,Tradewinds Airlines,I,4,30,14,0,25,13,0,0,0,0,0,3,0,12,0,101
2001,20203,FCQ,Falcon Air Express,FCQ,Falcon Air Express,D,7,8,2,5,7,1,0,0,0,0,1,0,0,2,190,223
2001,20203,FCQ,Falcon Air Express,FCQ,Falcon Air Express,I,1,1,0,1,0,0,0,0,0,0,0,0,0,0,74,77
2001,20204,MG,Champion Air,MG,Champion Air,D,20,98,101,46,67,0,16,0,0,0,0,0,0,0,0,348
2001,20204,MG,Champion Air,MG,Champion Air,I,16,74,76,36,50,0,12,0,0,0,0,0,0,0,0,264
2001,20207,XP,TEM Enterprises dba  Avelo Airlines,XP,Casino Express,D,24,25,30,0,15,27,0,0,0,0,0,1,0,7,0,129
2001,20218,JKQ,Express One International Inc.,JKQ,Express One International Inc.,D,13,123,22,0,42,7,0,0,0,0,0,10,0,56,0,273
2001,20237,AX,Trans States Airlines,9N,Trans States Airlines,D,0,292,138,10,183,0,10,49,233,0,11,27,0,21,0,974
2001,20297,JI (1),Midway Airlines Inc.,JI,Midway Airlines Inc.,D,8,33,38,41,23,0,3,5,58,3,1,0,0,34,0,247
2001,20302,KR,Kitty Hawk Aircargo,KR,Kitty Hawk Aircargo,D,26,227,152,0,147,0,0,0,0,0,0,11,0,0,0,563
2001,20302,KR,Kitty Hawk Aircargo,KR,Kitty Hawk Aircargo,L,1,3,3,0,2,0,0,0,0,0,0,1,0,0,0,10
2001,20308,WE,Centurion Cargo Inc.,WE,Centurion Cargo Inc.,L,10,38,0,0,6,0,0,9,0,0,0,4,0,2,0,69
2001,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,A,8,156,32,311,150,0,98,11,319,57,13,32,10,93,0,1290
2001,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,D,34,589,121,1173,565,0,371,43,1202,217,50,123,42,353,0,4883
2001,20314,YX (1),"Midwest Airline, Inc.",YX,Midwest Express Airlines,D,79,297,0,354,496,0,47,38,590,36,42,85,94,298,0,2447
2001,20344,RD,Ryan International Airlines,RYQ,Ryan International Airlines,D,33,214,74,147,83,0,1,18,9,0,11,7,0,0,0,597
2001,20344,RD,Ryan International Airlines,RYQ,Ryan International Airlines,I,21,141,49,97,54,0,0,12,6,0,8,5,0,0,0,393
2001,20355,US,US Airways Inc.,US,US Airways Inc.,A,0,0,0,0,0,0,11,0,86,66,1,9,24,16,1,214
2001,20355,US,US Airways Inc.,US,US Airways Inc.,D,29,4649,142,7078,4706,0,1659,433,5559,4343,376,985,324,2390,1118,33791
2001,20357,ER,"Astar USA, LLC",ER,DHL Airways,A,22,17,7,0,40,0,66,1,0,264,8,245,139,68,4348,5216
2001,20357,ER,"Astar USA, LLC",ER,DHL Airways,D,134,215,101,0,189,0,497,28,0,1319,94,545,113,72,525,3832
2001,20357,ER,"Astar USA, LLC",ER,DHL Airways,L,12,33,15,0,38,0,33,4,0,156,13,124,61,30,519,1038
2001,20366,EV,ExpressJet Airlines LLC d/b/a aha!,EV,Atlantic Southeast Airlines,D,38,1187,0,601,397,0,730,80,766,0,258,19,0,153,0,4229
2001,20377,X9,Omni Air International LLC,X9,Omni Air Express,D,5,28,14,121,41,16,0,0,0,0,1,9,0,9,0,245
2001,20377,X9,Omni Air International LLC,X9,Omni Air Express,I,4,20,10,85,28,12,0,0,0,0,0,7,0,6,0,171
2001,20379,ZKQ,Zantop International,ZKQ,Zantop International,D,27,6,3,0,25,0,0,0,0,0,3,2,0,0,22,88
2001,20398,MQ,Envoy Air,MQ,American Eagle Airlines Inc.,D,979,2131,0,1075,1112,0,1509,0,2148,0,136,0,0,265,12,9355
2001,20400,PT (1),Capital Cargo International,CCQ,Capital Cargo International,D,9,46,31,0,29,9,0,0,0,0,17,9,0,11,0,161
2001,20400,PT (1),Capital Cargo International,CCQ,Capital Cargo International,I,0,15,10,0,9,3,0,0,0,0,5,0,0,0,0,42
2001,20402,GL,Miami Air International,MMQ,Miami Air International,D,2,47,79,4,35,14,0,0,0,0,3,4,0,39,0,227
2001,20402,GL,Miami Air International,MMQ,Miami Air International,I,2,51,86,4,39,17,0,0,0,0,4,4,0,42,0,249
2001,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3K,Tatonduk Outfitters Limited d/b/a Tatonduk Flying Service,D,8,42,0,7,73,59,0,0,0,0,1,18,3,0,0,211
2001,20409,B6,JetBlue Airways,B6,JetBlue Airways,D,24,236,16,434,87,0,75,11,1000,0,19,64,1,149,0,2116
2001,20414,OW,Executive Airlines,OW,Executive Airlines,D,67,203,167,0,105,0,428,0,135,0,0,10,0,5,0,1120
2001,20414,OW,Executive Airlines,OW,Executive Airlines,L,12,24,0,0,11,0,85,0,102,0,0,0,0,4,0,238
2001,20415,NA,North American Airlines,XG,North American Airlines,D,35,64,109,6,13,37,0,0,0,0,0,0,0,4,0,268
2001,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,D,92,303,4,488,215,0,0,22,754,0,19,134,18,0,0,2049
2001,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines,D,42,228,0,273,174,0,140,40,24,0,0,27,17,25,0,991
2001,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines,I,9,52,0,62,40,0,32,9,5,0,0,6,4,6,0,225
2001,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,D,31,308,6,387,241,0,149,36,777,0,16,96,14,84,0,2145
2001,20437,FL,AirTran Airways Corporation,FL,AirTran Airways Corporation,D,136,619,23,742,372,0,0,567,952,4,31,13,0,775,0,4234
2001,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,D,7,109,0,0,105,0,34,20,0,0,5,4,0,126,0,410
2002,,,,FRQ,,D,14,73,2,54,7,0,0,0,0,0,2,2,0,9,0,163
2002,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,A,6,543,0,1285,237,0,820,32,649,171,33,337,53,290,0,4456
2002,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,D,34,3749,0,5786,3364,0,11966,235,2092,419,238,1946,138,1549,14,31530
2002,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,P,12,1242,0,2172,1132,0,1489,76,417,279,67,789,96,709,252,8732
2002,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,D,1883,3966,0,6302,1430,0,5045,191,12030,0,72,949,61,1492,0,33421
2002,19678,AQ,Aloha Airlines Inc.,AQ,Aloha Airlines Inc.,D,25,272,344,0,610,0,538,22,623,193,21,151,24,145,0,2968
2002,19687,QX,Horizon Air,QX,Horizon Air,D,3,655,0,204,652,0,136,341,1083,29,49,130,195,0,0,3477
2002,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,D,38,325,55,613,185,0,193,41,647,239,14,214,25,166,0,2755
2002,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,P,2,15,3,27,8,0,9,2,28,11,1,9,1,7,0,123
2002,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,A,0,527,0,2018,393,0,0,8,967,84,8,70,0,482,0,4557
2002,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,D,54,3101,0,4324,2550,0,0,86,10663,922,44,962,0,6626,0,29332
2002,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,L,0,437,0,785,317,0,0,9,1139,98,6,123,0,845,0,3759
2002,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,P,0,144,0,124,116,0,0,1,123,11,2,10,0,70,0,601
2002,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,A,19,751,0,1377,732,0,272,55,725,781,92,159,79,1033,0,6075
2002,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,D,175,6972,0,12783,6795,0,2528,515,6732,7246,852,1480,732,9591,0,56402
2002,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,L,8,317,0,581,309,0,115,23,306,329,39,67,33,436,0,2565
2002,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,P,1,34,0,63,33,0,12,3,33,36,4,7,4,47,0,277
2002,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,A,5,1176,0,3294,1179,0,94,45,1438,1451,43,827,117,114,78,9861
2002,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,D,32,9267,13,14422,15051,0,1204,586,12970,12600,339,6454,412,891,612,74853
2002,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,L,6,1580,9,2981,1797,0,124,79,2712,1580,58,1139,136,148,102,12451
2002,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,P,1,274,0,659,160,0,13,8,243,215,10,157,21,20,14,1795
2002,19874,8C,Air Transport International,8C,Air Transport International,A,9,50,28,34,54,0,17,0,0,0,13,13,8,51,0,277
2002,19874,8C,Air Transport International,8C,Air Transport International,D,9,74,41,0,84,0,17,0,0,0,8,13,0,51,0,296
2002,19917,5X,United Parcel Service,5X,United Parcel Service,A,9,229,25,0,205,0,0,15,0,0,0,39,23,1,3,549
2002,19917,5X,United Parcel Service,5X,United Parcel Service,D,63,1653,177,0,1481,0,0,106,0,0,0,284,169,5,24,3961
2002,19917,5X,United Parcel Service,5X,United Parcel Service,L,8,200,21,0,179,0,0,13,0,0,0,34,20,1,3,478
2002,19917,5X,United Parcel Service,5X,United Parcel Service,P,17,436,47,0,390,0,0,28,0,0,0,75,44,1,6,1044
2002,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,D,42,1220,0,1749,572,0,770,170,2469,1078,142,395,68,669,70,9414
2002,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,L,3,109,0,156,49,0,52,12,169,73,12,32,6,55,0,728
2002,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,A,55,1357,0,3175,1084,0,882,1378,2540,301,34,436,1637,0,0,12879
2002,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,D,181,4504,0,10536,3599,0,2929,4572,8428,998,112,1447,0,5440,0,42746
2002,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,L,15,373,0,872,298,0,242,378,697,83,9,120,0,450,0,3537
2002,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,P,71,1758,0,4113,1405,0,765,1785,3290,390,43,565,0,2123,0,16308
2002,19991,HP,America West Airlines Inc.,HP,America West Airlines Inc.,D,58,1625,0,2297,878,0,118,33,2087,2035,84,1060,1068,588,0,11931
2002,19991,HP,America West Airlines Inc.,HP,America West Airlines Inc.,L,2,50,0,71,27,0,4,1,64,62,3,33,33,18,0,368
2002,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,D,5,133,1,0,27,0,30,0,0,5,0,0,0,35,0,236
2002,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,I,24,580,4,0,119,0,130,0,0,21,0,0,0,152,0,1030
2002,20017,CS,Continental Micronesia,CS,Continental Micronesia,P,3,0,0,292,110,0,0,5,357,49,0,60,0,388,0,1264
2002,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,D,349,587,0,329,241,0,15,24,1142,0,71,109,0,90,0,2957
2002,20057,EZ,Evergreen International Inc.,EZ,Evergreen International Inc.,D,7,27,5,2,11,0,2,2,0,9,0,8,4,12,4,93
2002,20057,EZ,Evergreen International Inc.,EZ,Evergreen International Inc.,P,25,127,95,23,60,0,3,8,0,11,3,26,30,41,11,463
2002,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,D,44,57,0,74,66,0,35,39,0,0,2,77,6,2,0,402
2002,20095,WO (1),World Airways Inc.,WO,World Airways Inc.,I,0,255,0,332,12,0,0,0,0,0,0,0,0,0,0,599
2002,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,A,12,107,0,0,26,18,9,0,0,0,0,3,21,13,0,209
2002,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,D,1,10,0,0,2,0,1,1,0,0,0,0,2,1,0,18
2002,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,L,2,26,0,0,6,0,4,2,0,0,0,1,5,3,0,49
2002,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,P,25,216,0,0,51,36,18,0,0,0,0,6,43,27,0,422
2002,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,A,125,316,46,0,394,0,27,522,0,974,54,295,1730,800,4461,9744
2002,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,D,516,2991,355,0,3096,0,501,386,0,11462,277,293,428,2777,73477,96559
2002,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,L,41,111,14,0,104,0,17,110,0,554,17,111,419,766,2064,4328
2002,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,P,124,592,86,0,468,0,326,514,0,669,94,388,1449,864,4754,10328
2002,20108,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,D,13,48,4,0,65,75,0,0,0,0,4,15,4,13,6,246
2002,20147,T9,TransMeridian Airlines,T9,TransMeridian Airlines,D,92,69,95,0,53,0,0,0,0,0,0,0,0,0,0,309
2002,20147,T9,TransMeridian Airlines,T9,TransMeridian Airlines,I,92,78,128,0,50,0,0,0,0,0,0,0,0,0,0,348
2002,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,D,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,5
2002,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,I,7,24,3,0,1,4,0,0,0,0,0,12,0,0,0,51
2002,20151,M6,Amerijet International,M6,Amerijet International,D,2,3,0,0,2,6,0,0,0,0,0,0,2,3,1,19
2002,20151,M6,Amerijet International,M6,Amerijet International,L,34,48,0,2,35,118,0,0,0,0,2,3,21,94,10,367
2002,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,D,4,38,22,0,23,17,0,0,0,0,1,25,2,0,0,132
2002,20170,XJ,Mesaba Airlines,XJ,Mesaba Airlines,D,74,872,24,32,313,0,1113,50,564,0,0,12,0,194,0,3248
2002,20193,GR,Gemini Air Cargo Airways,GR,Gemini Air Cargo Airways,D,3,49,5,0,22,0,0,1,0,6,1,3,1,3,0,94
2002,20193,GR,Gemini Air Cargo Airways,GR,Gemini Air Cargo Airways,P,9,180,17,0,81,0,0,5,0,22,4,12,4,13,0,347
2002,20194,JW,Arrow Air Inc.,JW,Arrow Air Inc.,D,74,146,48,0,236,0,0,0,0,0,0,0,264,302,0,1070
2002,20195,WI,Sky Lease Cargo,WI,Tradewinds Airlines,D,6,50,29,0,35,17,0,0,0,0,0,3,0,21,0,161
2002,20203,FCQ,Falcon Air Express,FCQ,Falcon Air Express,D,4,5,2,4,5,1,0,0,0,0,0,2,0,2,0,25
2002,20203,FCQ,Falcon Air Express,FCQ,Falcon Air Express,L,46,66,20,46,67,10,0,0,0,0,2,19,0,19,0,295
2002,20204,MG,Champion Air,MG,Champion Air,D,26,100,123,66,75,0,18,0,0,0,0,0,0,0,0,408
2002,20204,MG,Champion Air,MG,Champion Air,I,17,68,83,44,51,0,12,0,0,0,0,0,0,0,0,275
2002,20207,XP,TEM Enterprises dba  Avelo Airlines,XP,Casino Express,D,6,26,34,3,16,30,0,0,0,0,0,5,3,0,0,123
2002,20237,AX,Trans States Airlines,9N,Trans States Airlines,D,0,323,167,9,175,0,14,47,333,0,99,26,0,18,0,1211
2002,20284,TCQ,Express.Net Airlines,TCQ,Express.Net Airlines,D,16,64,38,0,51,0,11,0,0,0,0,43,0,0,0,223
2002,20284,TCQ,Express.Net Airlines,TCQ,Express.Net Airlines,I,0,8,4,0,5,0,0,0,0,0,0,0,0,0,0,17
2002,20297,JI (1),Midway Airlines Inc.,JI,Midway Airlines Inc.,D,4,2,3,18,8,0,2,1,0,0,3,0,0,0,0,41
2002,20302,KR,Kitty Hawk Aircargo,KR,Kitty Hawk Aircargo,D,10,141,12,6,67,32,0,0,0,0,7,9,0,0,0,284
2002,20305,PCQ,Pace Airlines,PCQ,Pace Airlines,D,48,73,140,0,15,0,0,0,0,0,2,6,0,0,0,284
2002,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,D,35,682,60,1503,967,0,128,37,1372,21,29,54,23,589,0,5500
2002,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,I,5,101,8,224,144,0,19,5,204,3,4,7,3,87,0,814
2002,20314,YX (1),"Midwest Airline, Inc.",YX,Midwest Express Airlines,D,73,340,0,370,460,0,77,40,551,33,34,90,94,275,0,2437
2002,20344,RD,Ryan International Airlines,RYQ,Ryan International Airlines,D,31,157,69,151,63,0,0,15,9,0,7,7,0,0,0,509
2002,20355,US,US Airways Inc.,US,US Airways Inc.,A,0,0,0,0,0,0,118,0,157,0,0,0,0,9,2,286
2002,20355,US,US Airways Inc.,US,US Airways Inc.,D,31,3743,85,6977,4303,0,1697,369,5144,4133,402,838,314,2030,1036,31102
2002,20355,US,US Airways Inc.,US,US Airways Inc.,L,0,0,0,0,0,0,1,0,13,0,0,0,0,2,0,16
2002,20357,ER,"Astar USA, LLC",ER,DHL Airways,A,1,11,5,0,3,0,8,2,0,0,1,2,0,1,0,34
2002,20357,ER,"Astar USA, LLC",ER,DHL Airways,D,22,256,120,0,61,0,199,38,0,0,34,50,0,20,0,800
2002,20357,ER,"Astar USA, LLC",ER,DHL Airways,L,3,34,16,0,8,0,27,5,0,0,5,7,0,2,0,107
2002,20366,EV,ExpressJet Airlines LLC d/b/a aha!,EV,Atlantic Southeast Airlines,D,41,1412,0,681,232,0,809,360,839,0,59,19,0,216,0,4667
2002,20379,ZKQ,Zantop International,ZKQ,Zantop International,D,22,3,3,0,19,0,0,0,0,0,3,2,0,0,0,52
2002,20398,MQ,Envoy Air,MQ,American Eagle Airlines Inc.,D,899,1901,0,981,1020,0,1505,0,2072,0,102,0,0,207,0,8688
2002,20400,PT (1),Capital Cargo International,CCQ,Capital Cargo International,D,5,68,8,0,30,9,0,0,0,0,2,7,0,4,0,133
2002,20400,PT (1),Capital Cargo International,CCQ,Capital Cargo International,I,1,22,2,0,10,3,0,0,0,0,0,2,0,1,0,41
2002,20402,GL,Miami Air International,MMQ,Miami Air International,D,2,31,68,4,24,10,0,0,0,0,3,4,0,27,0,173
2002,20402,GL,Miami Air International,MMQ,Miami Air International,I,2,32,72,4,25,11,0,0,0,0,4,4,0,29,0,183
2002,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,3K,Tatonduk Outfitters Limited d/b/a Tatonduk Flying Service,D,8,39,11,0,92,59,0,0,0,0,0,14,2,12,0,237
2002,20409,B6,JetBlue Airways,B6,JetBlue Airways,D,24,371,0,591,153,0,45,11,1407,2,32,97,11,184,0,2928
2002,20414,OW,Executive Airlines,OW,Executive Airlines,D,56,170,151,0,107,0,451,0,165,0,0,19,0,8,0,1127
2002,20414,OW,Executive Airlines,OW,Executive Airlines,I,23,52,52,0,42,0,105,0,135,0,0,0,0,7,0,415
2002,20415,NA,North American Airlines,XG,North American Airlines,D,37,105,183,30,33,18,31,0,6,0,0,0,0,0,0,443
2002,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,D,96,347,4,594,262,0,0,26,1000,0,19,209,22,0,0,2579
2002,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines,D,17,60,0,62,30,0,23,23,17,0,0,13,16,5,0,259
2002,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines,I,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2002,20423,U5,USA 3000 Airlines,USQ,USA 3000 Airlines,I,6,56,11,88,27,23,0,0,0,0,0,11,0,4,0,226
2002,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,D,34,384,5,512,260,0,173,30,763,0,20,119,11,91,0,2402
2002,20437,FL,AirTran Airways Corporation,FL,AirTran Airways Corporation,D,48,732,35,904,367,0,651,32,1085,0,38,13,0,0,820,4725
2002,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,D,8,77,0,0,81,0,0,14,0,20,5,3,0,80,0,288
2003,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,A,5,519,0,1026,130,0,737,28,581,176,30,298,54,272,0,3856
