YEAR,QUARTER,MONTH,AIRLINE_ID,UNIQUE_CARRIER,CARRIER,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,SATL_GALLONS,SPAC_GALLONS,SLAT_GALLONS,SINT_GALLONS,TS_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,NATL_GALLONS,NPAC_GALLONS,NLAT_GALLONS,MAC_GALLONS,NINT_GALLONS,TN_GALLONS,TDOMT_GALLONS,TINT_GALLONS,TOTAL_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,SATL_COST,SPAC_COST,SLAT_COST,SINT_COST,TS_COST,NALA_COST,NDOM_COST,NDOMT_COST,NATL_COST,NPAC_COST,NLAT_COST,MAC_COST,NINT_COST,TN_COST,TDOMT_COST,TINT_COST,TOTAL_COST
1993,4,11,19805.0,AA,AA,American Airlines Inc.,3,0.0,164046745.0,164046745.0,24143442.0,4089904.0,23574531.0,51807877.0,215854622.0,0.0,460366.0,460366.0,25177.0,1364.0,9067.0,0.0,35608.0,88818.5,164507111.0,225964.0,216350596.0,0.0,96349247.0,96349247.0,15450480.0,3021697.0,15290425.0,33762602.0,130111849.0,0.0,268135.0,268135.0,15454.0,1160.0,6939.0,0.0,23553.0,291688.0,96617382.0,33786155.0,130403537.0
1993,4,11,19977.0,UA,UA,United Air Lines Inc.,3,35153.0,138230416.0,138265569.0,18227923.0,45261640.0,10017503.0,73507066.0,211772635.0,0.0,394834.0,394834.0,0.0,129974.0,101405.0,0.0,231379.0,88818.5,138660403.0,225964.0,212398848.0,21930.0,82521225.0,82543155.0,11334038.0,31199624.0,6541410.0,49075072.0,131618227.0,0.0,235518.0,235518.0,0.0,89591.0,66217.0,0.0,155808.0,391326.0,82778673.0,49230880.0,132009553.0
1993,4,12,19393.0,WN,WN,Southwest Airlines Co.,3,0.0,40037119.0,40037119.0,0.0,0.0,0.0,0.0,40037119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,40037119.0,225964.0,40037119.0,0.0,20619495.0,20619495.0,0.0,0.0,0.0,0.0,20619495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20619495.0,0.0,20619495.0
1993,4,12,19690.0,HA,HA,Hawaiian Airlines Inc.,2,0.0,6068205.0,6068205.0,0.0,424536.0,0.0,424536.0,6492741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,6068205.0,225964.0,6492741.0,0.0,3498168.0,3498168.0,0.0,329095.0,0.0,329095.0,3827263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3498168.0,329095.0,3827263.0
1993,4,12,19790.0,DL,DL,Delta Air Lines Inc.,3,110020.0,159157257.0,159267277.0,39103698.0,7204602.0,4091313.0,50399613.0,209666890.0,0.0,194887.0,194887.0,0.0,0.0,15378.0,0.0,15378.0,88818.5,159462164.0,225964.0,209877155.0,64313.0,84241667.0,84305980.0,24337497.0,4730948.0,2224081.0,31292526.0,115598506.0,0.0,100787.0,100787.0,0.0,0.0,7953.0,0.0,7953.0,108740.0,84406767.0,31300479.0,115707246.0
1993,4,12,19805.0,AA,AA,American Airlines Inc.,3,0.0,179459076.0,179459076.0,24010699.0,4312448.0,27587291.0,55910438.0,235369514.0,0.0,1013299.0,1013299.0,49776.0,0.0,30458.0,0.0,80234.0,88818.5,180472375.0,225964.0,236463047.0,0.0,95620692.0,95620692.0,14212223.0,2925810.0,17566790.0,34704823.0,130325515.0,0.0,531225.0,531225.0,43277.0,0.0,19338.0,0.0,62615.0,593840.0,96151917.0,34767438.0,130919355.0
1993,4,12,19977.0,UA,UA,United Air Lines Inc.,3,39799.0,143771982.0,143811781.0,19017449.0,46635407.0,11271053.0,76923909.0,220735690.0,0.0,378470.0,378470.0,0.0,53654.0,73590.0,0.0,127244.0,88818.5,144190251.0,225964.0,221241404.0,21838.0,74079719.0,74101557.0,11144990.0,29754275.0,4294689.0,45193954.0,119295511.0,0.0,195026.0,195026.0,0.0,34231.0,28038.0,0.0,62269.0,257295.0,74296583.0,45256223.0,119552806.0
1994,1,1,19393.0,WN,WN,Southwest Airlines Co.,3,0.0,41203653.0,41203653.0,0.0,0.0,0.0,0.0,41203653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,41203653.0,225964.0,41203653.0,0.0,21073763.0,21073763.0,0.0,0.0,0.0,0.0,21073763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21073763.0,0.0,21073763.0
1994,1,1,19690.0,HA,HA,Hawaiian Airlines Inc.,2,0.0,5888173.0,5888173.0,0.0,473334.0,0.0,473334.0,6361507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,5888173.0,225964.0,6361507.0,0.0,3196497.0,3196497.0,0.0,342537.0,0.0,342537.0,3539034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3196497.0,342537.0,3539034.0
1994,1,1,19790.0,DL,DL,Delta Air Lines Inc.,3,108462.0,157173432.0,157281894.0,38409787.0,7368179.0,4088996.0,49866962.0,207148856.0,0.0,122369.0,122369.0,0.0,0.0,0.0,0.0,0.0,88818.5,157404263.0,225964.0,207271225.0,59814.0,82813102.0,82872916.0,23072596.0,4578852.0,2104077.0,29755525.0,112628441.0,0.0,62574.0,62574.0,0.0,0.0,0.0,0.0,0.0,62574.0,82935490.0,29755525.0,112691015.0
1994,1,1,19805.0,AA,AA,American Airlines Inc.,3,0.0,171588862.0,171588862.0,22513839.0,3726894.0,27909753.0,54150486.0,225739348.0,0.0,837151.0,837151.0,0.0,0.0,29425.0,0.0,29425.0,88818.5,172426013.0,225964.0,226605924.0,0.0,91340789.0,91340789.0,12727248.0,2625589.0,16444244.0,31797081.0,123137870.0,0.0,435427.0,435427.0,0.0,0.0,20014.0,0.0,20014.0,455441.0,91776216.0,31817095.0,123593311.0
1994,1,1,19977.0,UA,UA,United Air Lines Inc.,3,38947.0,135492335.0,135531282.0,18598581.0,47188610.0,11079751.0,76866942.0,212398224.0,0.0,338188.0,338188.0,0.0,0.0,67085.0,0.0,67085.0,88818.5,135869470.0,225964.0,212803497.0,20872.0,70082740.0,70103612.0,10660915.0,28961371.0,7033340.0,46655626.0,116759238.0,0.0,174945.0,174945.0,0.0,0.0,42586.0,0.0,42586.0,217531.0,70278557.0,46698212.0,116976769.0
1994,1,2,19393.0,WN,WN,Southwest Airlines Co.,3,0.0,38150025.0,38150025.0,0.0,0.0,0.0,0.0,38150025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,38150025.0,225964.0,38150025.0,0.0,20678101.0,20678101.0,0.0,0.0,0.0,0.0,20678101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20678101.0,0.0,20678101.0
1994,1,2,19690.0,HA,HA,Hawaiian Airlines Inc.,2,0.0,5058534.0,5058534.0,0.0,313312.0,0.0,313312.0,5371846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,5058534.0,225964.0,5371846.0,0.0,2772677.0,2772677.0,0.0,235060.0,0.0,235060.0,3007737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772677.0,235060.0,3007737.0
1994,1,2,19790.0,DL,DL,Delta Air Lines Inc.,3,99567.0,143524529.0,143624096.0,33387558.0,6592952.0,3660100.0,43640610.0,187264706.0,0.0,33648.0,33648.0,0.0,0.0,0.0,0.0,0.0,88818.5,143657744.0,225964.0,187298354.0,57943.0,77275554.0,77333497.0,20314950.0,4201360.0,2007118.0,26523428.0,103856925.0,0.0,18173.0,18173.0,0.0,0.0,0.0,0.0,0.0,18173.0,77351670.0,26523428.0,103875098.0
1994,1,2,19805.0,AA,AA,American Airlines Inc.,3,0.0,155805873.0,155805873.0,20005925.0,3819270.0,23390634.0,47215829.0,203021702.0,0.0,481676.0,481676.0,0.0,0.0,42523.0,0.0,42523.0,88818.5,156287549.0,225964.0,203545901.0,0.0,86348027.0,86348027.0,11554321.0,2620035.0,14560567.0,28734923.0,115082950.0,0.0,269961.0,269961.0,0.0,0.0,30287.0,0.0,30287.0,300248.0,86617988.0,28765210.0,115383198.0
1994,1,2,19977.0,UA,UA,United Air Lines Inc.,3,37437.0,124633570.0,124671007.0,16448735.0,41914365.0,9275500.0,67638600.0,192309607.0,0.0,267110.0,267110.0,238438.0,64471.0,48443.0,0.0,351352.0,88818.5,124938117.0,225964.0,192928069.0,21140.0,67982997.0,68004137.0,9359265.0,26552939.0,5138632.0,41050836.0,109054973.0,0.0,145655.0,145655.0,135671.0,40842.0,26837.0,0.0,203350.0,349005.0,68149792.0,41254186.0,109403978.0
1994,1,3,19393.0,WN,WN,Southwest Airlines Co.,3,0.0,43247491.0,43247491.0,0.0,0.0,0.0,0.0,43247491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,43247491.0,225964.0,43247491.0,0.0,23202067.0,23202067.0,0.0,0.0,0.0,0.0,23202067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23202067.0,0.0,23202067.0
1994,1,3,19690.0,HA,HA,Hawaiian Airlines Inc.,2,0.0,5513174.0,5513174.0,0.0,352351.0,0.0,352351.0,5865525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,5513174.0,225964.0,5865525.0,0.0,3021014.0,3021014.0,0.0,263139.0,0.0,263139.0,3284153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021014.0,263139.0,3284153.0
1994,1,3,19790.0,DL,DL,Delta Air Lines Inc.,3,109298.0,161500536.0,161609834.0,39596303.0,7394522.0,4125539.0,51116364.0,212726198.0,0.0,62832.0,62832.0,0.0,0.0,35360.0,0.0,35360.0,88818.5,161672666.0,225964.0,212824390.0,66993.0,84604619.0,84671612.0,23200233.0,4815358.0,2259897.0,30275488.0,114947100.0,0.0,32122.0,32122.0,0.0,0.0,18077.0,0.0,18077.0,50199.0,84703734.0,30293565.0,114997299.0
1994,1,3,19805.0,AA,AA,American Airlines Inc.,3,0.0,176285884.0,176285884.0,25071560.0,4372197.0,26282123.0,55725880.0,232011764.0,0.0,441739.0,441739.0,0.0,0.0,15255.0,0.0,15255.0,88818.5,176727623.0,225964.0,232468758.0,0.0,93521867.0,93521867.0,13881431.0,3001220.0,16075423.0,32958074.0,126479941.0,0.0,231951.0,231951.0,0.0,0.0,9098.0,0.0,9098.0,241049.0,93753818.0,32967172.0,126720990.0
1994,1,3,19977.0,UA,UA,United Air Lines Inc.,3,42941.0,147848858.0,147891799.0,19708154.0,47053197.0,10450327.0,77211678.0,225103477.0,0.0,328727.0,328727.0,0.0,0.0,67112.0,0.0,67112.0,88818.5,148220526.0,225964.0,225499316.0,24979.0,78955867.0,78980846.0,11081408.0,29029360.0,5736706.0,45847474.0,124828320.0,0.0,175376.0,175376.0,0.0,0.0,36844.0,0.0,36844.0,212220.0,79156222.0,45884318.0,125040540.0
1994,2,4,19393.0,WN,WN,Southwest Airlines Co.,3,0.0,42073468.0,42073468.0,0.0,0.0,0.0,0.0,42073468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,42073468.0,225964.0,42073468.0,0.0,21435582.0,21435582.0,0.0,0.0,0.0,0.0,21435582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21435582.0,0.0,21435582.0
1994,2,4,19690.0,HA,HA,Hawaiian Airlines Inc.,2,0.0,5175915.0,5175915.0,0.0,342851.0,0.0,342851.0,5518766.0,0.0,19479.0,19479.0,0.0,0.0,0.0,0.0,0.0,88818.5,5195394.0,225964.0,5538245.0,0.0,2911236.0,2911236.0,0.0,258256.0,0.0,258256.0,3169492.0,0.0,13153.0,13153.0,0.0,0.0,0.0,0.0,0.0,13153.0,2924389.0,258256.0,3182645.0
1994,2,4,19790.0,DL,DL,Delta Air Lines Inc.,3,104963.0,156064100.0,156169063.0,39675181.0,7036887.0,3931525.0,50643593.0,206812656.0,0.0,145664.0,145664.0,0.0,0.0,2352.0,0.0,2352.0,88818.5,156314727.0,225964.0,206960672.0,64110.0,79222669.0,79286779.0,22526543.0,4390809.0,1976903.0,28894255.0,108181034.0,0.0,71810.0,71810.0,0.0,0.0,1159.0,0.0,1159.0,72969.0,79358589.0,28895414.0,108254003.0
1994,2,4,19805.0,AA,AA,American Airlines Inc.,3,0.0,167115278.0,167115278.0,24900936.0,3828516.0,26778457.0,55507909.0,222623187.0,0.0,440336.0,440336.0,13015.0,0.0,7493.0,0.0,20508.0,88818.5,167555614.0,225964.0,223084031.0,0.0,86128530.0,86128530.0,13635197.0,2719129.0,14246520.0,30600846.0,116729376.0,0.0,221030.0,221030.0,9234.0,0.0,4267.0,0.0,13501.0,234531.0,86349560.0,30614347.0,116963907.0
1994,2,4,19977.0,UA,UA,United Air Lines Inc.,3,39506.0,140390931.0,140430437.0,19914759.0,44730540.0,10079674.0,74724973.0,215155410.0,0.0,344677.0,344677.0,0.0,135461.0,96599.0,0.0,232060.0,88818.5,140775114.0,225964.0,215732147.0,23668.0,72198027.0,72221695.0,11046263.0,26832730.0,5014019.0,42893012.0,115114707.0,0.0,177405.0,177405.0,0.0,81263.0,48048.0,0.0,129311.0,306716.0,72399100.0,43022323.0,115421423.0
1994,2,5,19393.0,WN,WN,Southwest Airlines Co.,3,0.0,43445087.0,43445087.0,0.0,0.0,0.0,0.0,43445087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,43445087.0,225964.0,43445087.0,0.0,22486594.0,22486594.0,0.0,0.0,0.0,0.0,22486594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22486594.0,0.0,22486594.0
1994,2,5,19690.0,HA,HA,Hawaiian Airlines Inc.,2,0.0,5454518.0,5454518.0,0.0,348020.0,0.0,348020.0,5802538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,5454518.0,225964.0,5802538.0,0.0,3045601.0,3045601.0,0.0,249590.0,0.0,249590.0,3295191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045601.0,249590.0,3295191.0
1994,2,5,19790.0,DL,DL,Delta Air Lines Inc.,3,113459.0,163681091.0,163794550.0,40833827.0,7510913.0,4007080.0,52351820.0,216146370.0,0.0,146443.0,146443.0,0.0,0.0,2351.0,0.0,2351.0,88818.5,163940993.0,225964.0,216295164.0,68314.0,78679583.0,78747897.0,23568885.0,4667764.0,2009376.0,30246025.0,108993922.0,0.0,72324.0,72324.0,0.0,0.0,1161.0,0.0,1161.0,73485.0,78820221.0,30247186.0,109067407.0
1994,2,5,19805.0,AA,AA,American Airlines Inc.,3,0.0,169463677.0,169463677.0,26458502.0,3955568.0,27404407.0,57818477.0,227282154.0,0.0,292569.0,292569.0,13393.0,0.0,12059.0,0.0,25452.0,88818.5,169756246.0,225964.0,227600175.0,0.0,87069005.0,87069005.0,14579767.0,2786639.0,14471426.0,31837832.0,118906837.0,0.0,147285.0,147285.0,8635.0,0.0,8493.0,0.0,17128.0,164413.0,87216290.0,31854960.0,119071250.0
1994,2,5,19977.0,UA,UA,United Air Lines Inc.,3,39038.0,144466666.0,144505704.0,21122395.0,46639352.0,10308886.0,78070633.0,222576337.0,0.0,343648.0,343648.0,0.0,0.0,33240.0,0.0,33240.0,88818.5,144849352.0,225964.0,222953225.0,25257.0,73651997.0,73677254.0,11890764.0,27647759.0,5619274.0,45157797.0,118835051.0,0.0,175329.0,175329.0,0.0,0.0,18119.0,0.0,18119.0,193448.0,73852583.0,45175916.0,119028499.0
1994,2,6,19393.0,WN,WN,Southwest Airlines Co.,3,0.0,44517395.0,44517395.0,0.0,0.0,0.0,0.0,44517395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,44517395.0,225964.0,44517395.0,0.0,23174949.0,23174949.0,0.0,0.0,0.0,0.0,23174949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23174949.0,0.0,23174949.0
1994,2,6,19690.0,HA,HA,Hawaiian Airlines Inc.,2,0.0,6216857.0,6216857.0,0.0,316948.0,0.0,316948.0,6533805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,6216857.0,225964.0,6533805.0,0.0,3452366.0,3452366.0,0.0,225380.0,0.0,225380.0,3677746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3452366.0,225380.0,3677746.0
1994,2,6,19790.0,DL,DL,Delta Air Lines Inc.,3,238267.0,161661128.0,161899395.0,42087755.0,8033356.0,3939057.0,54060168.0,215959563.0,0.0,134266.0,134266.0,0.0,0.0,0.0,0.0,0.0,88818.5,162033661.0,225964.0,216093829.0,154439.0,78765814.0,78920253.0,24134414.0,4856839.0,2023121.0,31014374.0,109934627.0,0.0,66872.0,66872.0,0.0,0.0,0.0,0.0,0.0,66872.0,78987125.0,31014374.0,110001499.0
1994,2,6,19805.0,AA,AA,American Airlines Inc.,3,0.0,169571239.0,169571239.0,28624451.0,3832390.0,28486952.0,60943793.0,230515032.0,0.0,476324.0,476324.0,0.0,0.0,19554.0,0.0,19554.0,88818.5,170047563.0,225964.0,231010910.0,0.0,87466524.0,87466524.0,15366648.0,2657699.0,14939715.0,32964062.0,120430586.0,0.0,243129.0,243129.0,0.0,0.0,13327.0,0.0,13327.0,256456.0,87709653.0,32977389.0,120687042.0
1994,2,6,19977.0,UA,UA,United Air Lines Inc.,3,45249.0,146131881.0,146177130.0,26164771.0,48013482.0,10483576.0,84661829.0,230838959.0,0.0,422811.0,422811.0,0.0,0.0,33874.0,0.0,33874.0,88818.5,146599941.0,225964.0,231295644.0,30049.0,75260514.0,75290563.0,14750088.0,28158647.0,5990817.0,48899552.0,124190115.0,0.0,218001.0,218001.0,0.0,0.0,19356.0,0.0,19356.0,237357.0,75508564.0,48918908.0,124427472.0
1994,3,7,19393.0,WN,WN,Southwest Airlines Co.,3,0.0,47244081.0,47244081.0,0.0,0.0,0.0,0.0,47244081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,47244081.0,225964.0,47244081.0,0.0,25391777.0,25391777.0,0.0,0.0,0.0,0.0,25391777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25391777.0,0.0,25391777.0
1994,3,7,19690.0,HA,HA,Hawaiian Airlines Inc.,2,0.0,6927012.0,6927012.0,0.0,372821.0,0.0,372821.0,7299833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,6927012.0,225964.0,7299833.0,0.0,3776264.0,3776264.0,0.0,263671.0,0.0,263671.0,4039935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3776264.0,263671.0,4039935.0
1994,3,7,19790.0,DL,DL,Delta Air Lines Inc.,3,250049.0,166171858.0,166421907.0,44508076.0,8706593.0,4217453.0,57432122.0,223854029.0,0.0,153453.0,153453.0,27771.0,0.0,22216.0,0.0,49987.0,88818.5,166575360.0,225964.0,224057469.0,163550.0,88311545.0,88475095.0,26156309.0,5298762.0,2245274.0,33700345.0,122175440.0,0.0,79019.0,79019.0,14300.0,0.0,11440.0,0.0,25740.0,104759.0,88554114.0,33726085.0,122280199.0
1994,3,7,19805.0,AA,AA,American Airlines Inc.,3,0.0,178105491.0,178105491.0,29863022.0,3974781.0,30781021.0,64618824.0,242724315.0,0.0,410581.0,410581.0,0.0,0.0,18013.0,0.0,18013.0,88818.5,178516072.0,225964.0,243152909.0,0.0,93805715.0,93805715.0,16673007.0,2455389.0,16878585.0,36006981.0,129812696.0,0.0,216301.0,216301.0,0.0,0.0,18478.0,0.0,18478.0,234779.0,94022016.0,36025459.0,130047475.0
1994,3,7,19977.0,UA,UA,United Air Lines Inc.,3,44337.0,151842830.0,151887167.0,28604810.0,51680909.0,11268960.0,91554679.0,243441846.0,0.0,295911.0,295911.0,0.0,0.0,27998.0,0.0,27998.0,88818.5,152183078.0,225964.0,243765755.0,29615.0,80501262.0,80530877.0,16758800.0,30392019.0,6004312.0,53155131.0,133686008.0,0.0,157188.0,157188.0,0.0,0.0,14917.0,0.0,14917.0,172105.0,80688065.0,53170048.0,133858113.0
1994,3,7,20436.0,F9,F9,Frontier Airlines Inc.,1,0.0,322528.0,322528.0,0.0,0.0,0.0,0.0,322528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,322528.0,225964.0,322528.0,0.0,189321.0,189321.0,0.0,0.0,0.0,0.0,189321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189321.0,0.0,189321.0
1994,3,8,19393.0,WN,WN,Southwest Airlines Co.,3,0.0,48094353.0,48094353.0,0.0,0.0,0.0,0.0,48094353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,48094353.0,225964.0,48094353.0,0.0,26340330.0,26340330.0,0.0,0.0,0.0,0.0,26340330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26340330.0,0.0,26340330.0
1994,3,8,19690.0,HA,HA,Hawaiian Airlines Inc.,2,0.0,7181003.0,7181003.0,0.0,420900.0,0.0,420900.0,7601903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,7181003.0,225964.0,7601903.0,0.0,4112365.0,4112365.0,0.0,294626.0,0.0,294626.0,4406991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112365.0,294626.0,4406991.0
1994,3,8,19790.0,DL,DL,Delta Air Lines Inc.,3,257314.0,166603587.0,166860901.0,44274007.0,8868455.0,4225403.0,57367865.0,224228766.0,0.0,127219.0,127219.0,83635.0,0.0,0.0,0.0,83635.0,88818.5,166988120.0,225964.0,224439620.0,174473.0,89285910.0,89460383.0,26306078.0,5506874.0,2364142.0,34177094.0,123637477.0,0.0,65670.0,65670.0,43172.0,0.0,0.0,0.0,43172.0,108842.0,89526053.0,34220266.0,123746319.0
1994,3,8,19805.0,AA,AA,American Airlines Inc.,3,0.0,178338533.0,178338533.0,30007346.0,3992817.0,30652302.0,64652465.0,242990998.0,0.0,397436.0,397436.0,0.0,0.0,20393.0,0.0,20393.0,88818.5,178735969.0,225964.0,243408827.0,0.0,97343558.0,97343558.0,17141801.0,3016730.0,17229076.0,37387607.0,134731165.0,0.0,214385.0,214385.0,0.0,0.0,17557.0,0.0,17557.0,231942.0,97557943.0,37405164.0,134963107.0
1994,3,8,19977.0,UA,UA,United Air Lines Inc.,3,45790.0,154800061.0,154845851.0,28479928.0,52644895.0,11323390.0,92448213.0,247294064.0,0.0,291544.0,291544.0,0.0,0.0,29078.0,0.0,29078.0,88818.5,155137395.0,225964.0,247614686.0,31234.0,83168200.0,83199434.0,16202135.0,30763890.0,5816828.0,52782853.0,135982287.0,0.0,157317.0,157317.0,0.0,0.0,14937.0,0.0,14937.0,172254.0,83356751.0,52797790.0,136154541.0
1994,3,8,20436.0,F9,F9,Frontier Airlines Inc.,1,0.0,544941.0,544941.0,0.0,0.0,0.0,0.0,544941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,544941.0,225964.0,544941.0,0.0,316893.0,316893.0,0.0,0.0,0.0,0.0,316893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316893.0,0.0,316893.0
1994,3,9,19393.0,WN,WN,Southwest Airlines Co.,3,0.0,46039509.0,46039509.0,0.0,0.0,0.0,0.0,46039509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,46039509.0,225964.0,46039509.0,0.0,25012099.0,25012099.0,0.0,0.0,0.0,0.0,25012099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25012099.0,0.0,25012099.0
1994,3,9,19690.0,HA,HA,Hawaiian Airlines Inc.,2,0.0,5449111.0,5449111.0,0.0,285330.0,0.0,285330.0,5734441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,5449111.0,225964.0,5734441.0,0.0,3189748.0,3189748.0,0.0,206350.0,0.0,206350.0,3396098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189748.0,206350.0,3396098.0
1994,3,9,19790.0,DL,DL,Delta Air Lines Inc.,3,162161.0,154201570.0,154363731.0,43515716.0,8810690.0,4219964.0,56546370.0,210910101.0,0.0,280898.0,280898.0,0.0,0.0,0.0,0.0,0.0,88818.5,154644629.0,225964.0,211190999.0,104211.0,82365972.0,82470183.0,25684612.0,5494139.0,2357878.0,33536629.0,116006812.0,0.0,144020.0,144020.0,0.0,0.0,0.0,0.0,0.0,144020.0,82614203.0,33536629.0,116150832.0
1994,3,9,19805.0,AA,AA,American Airlines Inc.,3,0.0,165937203.0,165937203.0,27191929.0,3870318.0,26444494.0,57506741.0,223443944.0,0.0,439764.0,439764.0,24674.0,0.0,43730.0,0.0,68404.0,88818.5,166376967.0,225964.0,223952112.0,0.0,87313790.0,87313790.0,15443706.0,2911187.0,14809136.0,33164029.0,120477819.0,0.0,235721.0,235721.0,14395.0,0.0,29232.0,0.0,43627.0,279348.0,87549511.0,33207656.0,120757167.0
1994,3,9,19977.0,UA,UA,United Air Lines Inc.,3,36335.0,137997235.0,138033570.0,26171013.0,50156778.0,10742696.0,87070487.0,225104057.0,0.0,322741.0,322741.0,0.0,0.0,19702.0,0.0,19702.0,88818.5,138356311.0,225964.0,225446500.0,24090.0,80375107.0,80399197.0,14677676.0,31601181.0,6235029.0,52513886.0,132913083.0,0.0,190611.0,190611.0,0.0,0.0,11435.0,0.0,11435.0,202046.0,80589808.0,52525321.0,133115129.0
1994,3,9,20436.0,F9,F9,Frontier Airlines Inc.,1,0.0,560720.0,560720.0,0.0,0.0,0.0,0.0,560720.0,0.0,1552.0,1552.0,0.0,0.0,0.0,0.0,0.0,88818.5,562272.0,225964.0,562272.0,0.0,314018.0,314018.0,0.0,0.0,0.0,0.0,314018.0,0.0,679.0,679.0,0.0,0.0,0.0,0.0,0.0,679.0,314697.0,0.0,314697.0
1994,4,10,19393.0,WN,WN,Southwest Airlines Co.,3,0.0,52612823.0,52612823.0,0.0,0.0,0.0,0.0,52612823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88818.5,52612823.0,225964.0,52612823.0,0.0,29517859.0,29517859.0,0.0,0.0,0.0,0.0,29517859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29517859.0,0.0,29517859.0
1994,4,10,19690.0,HA,HA,Hawaiian Airlines Inc.,2,0.0,4947861.0,4947861.0,0.0,384644.0,0.0,384644.0,5332505.0,0.0,69368.0,69368.0,0.0,13182.0,0.0,0.0,13182.0,88818.5,5017229.0,225964.0,5415055.0,0.0,2882252.0,2882252.0,0.0,290808.0,0.0,290808.0,3173060.0,0.0,47832.0,47832.0,0.0,14698.0,0.0,0.0,14698.0,62530.0,2930084.0,305506.0,3235590.0
1994,4,10,19790.0,DL,DL,Delta Air Lines Inc.,3,114808.0,163824108.0,163938916.0,40535868.0,8482588.0,3812516.0,52830972.0,216769888.0,0.0,359799.0,359799.0,87787.0,0.0,0.0,0.0,87787.0,88818.5,164298715.0,225964.0,217217474.0,72760.0,88530090.0,88602850.0,24404222.0,5450124.0,2158931.0,32013277.0,120616127.0,0.0,184474.0,184474.0,45010.0,0.0,0.0,0.0,45010.0,229484.0,88787324.0,32058287.0,120845611.0
