AIR_OP_EXPENSE,FL_ATT_EXPENSE,FOOD_EXPENSE,OTH_IN_FL_EXPENSE,PAX_SVC_EXPENSE,LINE_SVC_EXPENSE,CONTROL_EXPENSE,LANDING_FEES,AIR_SVC_EXPENSE,TRAFFIC_EXP_PAX,TRAFFIC_EXP_CARGO,TRAFFIC_EXP_OTH,TRAFFIC_EXPENSE,RES_EXP_PAX,RES_EXP_CARGO,RES_EXP_OTH,RES_EXPENSE,AD_EXP_PAX,AD_EXP_CARGO,AD_EXP_INST,AD_EXPENSE,ADMIN_EXPENSE,DEPR_EXP_MAINT,AMORTIZATION,TRANSPORT_EXP,TOTAL_OP_EXPENSE,MAINT_PROP_EQUIP,DEPR_PROP_EQUIP,MAINT_DEPR,SVC_SALES_OP_EXP,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
146809.0,20325.0,7206.0,534.0,28065.0,3092.0,4152.0,4432.0,11676.0,3708.0,10868.0,1235.91,14576.0,14231.0,618.0,1170.0,14849.0,1521.0,613.0,6.46,2134.0,19475.0,104.0,183.0,28688.0,268442.0,595.0,1288.0,1883.0,92945.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3,3,2010,2
147072.28,6539.33,1012.43,858.39,8410.15,326.43,383.53,10470.62,11180.58,30862.29,402.52,7467.79,38732.6,13766.2,6.12,1170.0,13772.31,6670.52,0.04,551.8,7222.36,28713.64,55.85,1534.07,44012.93,301312.62,1661.0,605.86,605.86,110227.41,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2010,2
147487.0,25601.0,22673.0,5301.0,53575.0,19678.0,22618.0,4780.0,47076.0,13490.0,23069.0,1235.91,36559.0,50282.0,2923.0,5262.0,58467.0,10654.0,352.0,6.46,11006.0,15179.0,74.0,4762.0,5410.0,389936.0,2973.0,7368.0,10341.0,237039.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1993,4
147538.41,11429.74,4780.63,6915.04,23125.41,5697.86,1491.28,4770.34,11959.48,9080.69,3026.21,10490.3,22597.2,5337.99,190.83,3792.74,9321.55,528.71,5.17,9225.25,9759.12,15282.66,27.64,3796.89,1804.36,248690.14,1475.81,2001.59,3477.4,99347.36,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3,3,2009,4
147743.0,14438.0,19320.0,4350.0,38108.0,17252.0,13726.0,6906.0,37884.0,12207.0,19564.0,1235.91,31771.0,50839.0,1544.0,12850.0,65233.0,7124.0,236.0,6.46,7360.0,8501.0,174.0,3421.0,2103.0,354444.0,6478.0,5668.0,12146.0,204598.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,1992,2
147946.54,14055.01,2032.18,4976.38,21063.57,3638.89,4793.97,2489.02,10921.87,21327.6,0.0,0.0,21327.6,15304.54,0.0,0.0,15304.54,3924.85,0.0,0.0,3924.85,19251.09,152.59,2971.31,142.29,245774.47,0.0,2768.21,2768.21,97685.64,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2016,3
147990.04,20784.95,3539.46,8486.94,32811.35,12570.16,3742.42,4392.17,20704.75,5384.97,3499.29,16297.74,25182.0,1866.7,591.67,7349.24,9807.61,246.36,1.38,8300.56,8548.29,47197.82,464.72,1033.59,4610.62,308513.49,2867.41,7295.3,10162.71,155912.83,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3,3,2020,4
148553.96,18417.48,1731.83,775.8,20925.11,2573.08,9897.18,9765.32,22235.59,10801.19,304.17,19314.46,30419.82,28931.28,51.6,8025.56,37008.45,12049.85,17.0,6.46,12049.85,26609.27,56.22,601.0,1694.28,304403.61,981.92,3869.15,4851.07,154155.37,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3,3,1991,2
148811.43,24909.78,2033.1,1731.49,28674.37,12588.18,10523.84,9549.67,32661.69,23066.12,34888.87,1235.91,57954.98,1831.51,251.21,8966.38,11049.11,1888.91,17.0,6.46,1888.91,57095.65,106.0,948.02,25536.91,379637.57,2924.33,12092.18,15016.51,205289.24,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3,3,2020,3
148836.86,13345.81,5924.18,893.47,20163.46,3341.49,2576.71,4639.8,10557.99,5276.38,11493.0,2396.11,19165.48,4731.44,0.0,8127.05,12858.49,0.0,0.0,834.83,834.83,32304.46,0.0,258.32,720.91,249803.49,1221.51,2881.18,4102.69,100245.72,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3,3,2022,4
148868.0,27031.0,22355.0,2673.0,52059.0,20343.0,16159.0,4875.0,41377.0,11991.0,22618.0,1235.91,34609.0,57669.0,1236.0,15855.0,74760.0,22823.0,754.0,6.46,23577.0,11151.0,170.0,2965.0,3138.0,402530.0,2602.0,7254.0,9856.0,250524.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1991,3
149037.52,11334.27,5046.58,6156.51,22537.36,4446.17,2721.81,5663.41,12831.39,9424.93,3244.13,8582.58,21251.64,4882.01,179.72,4569.74,9631.46,758.4,6.91,7240.63,8005.95,18048.64,26.62,3810.01,1743.17,250658.87,1662.0,2073.13,3735.13,99878.19,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3,3,2009,3
149204.0,34627.0,21799.0,3753.0,60179.0,6279.0,21730.0,9628.0,37637.0,13470.0,27862.0,1235.91,41332.0,38736.0,3650.0,15570.0,57956.0,18297.0,1792.0,6.46,20089.0,37404.0,527.0,660.0,6995.0,421019.0,5318.0,3718.0,9036.0,264820.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,1998,4
149234.0,33646.0,22856.0,4005.0,60507.0,5822.0,17205.0,10203.0,33230.0,12609.0,27315.0,1235.91,39924.0,47265.0,2785.0,18154.0,68204.0,13133.0,1004.0,6.46,14137.0,27473.0,445.0,693.0,9471.0,411638.0,4789.0,3531.0,8320.0,252933.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,1998,3
149506.0,17467.0,6866.0,593.0,24926.0,3007.0,4008.0,3489.0,10504.0,2755.0,7881.0,1235.91,10636.0,13080.0,407.0,1170.0,13487.0,1488.0,581.0,6.46,2069.0,67966.0,92.0,226.0,29256.0,310155.0,412.0,1075.0,1487.0,131393.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3,3,2008,2
149967.0,36522.0,20405.0,4508.0,61435.0,5894.0,16164.0,8908.0,30966.0,13178.0,28087.0,1235.91,41265.0,29913.0,3104.0,15582.0,48599.0,13673.0,1311.0,6.46,14984.0,35582.0,601.0,680.0,9435.0,402264.0,4934.0,3816.0,8750.0,242862.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,1999,1
150007.0,25154.0,17001.0,10856.0,53011.0,10060.0,11225.0,8912.0,30197.0,24533.0,12541.0,2799.0,39873.0,70068.0,13152.0,1170.0,83220.0,11707.0,17.0,6.46,11707.0,11423.0,438.0,8539.0,3382.0,395014.0,1642.0,1575.0,3217.0,241625.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,1991,4
150334.19,18452.8,1624.63,5815.55,25892.98,3203.39,4651.06,5489.27,13343.71,33616.53,0.0,0.0,33616.53,9251.68,0.0,0.0,9251.68,2731.96,0.0,0.0,2731.96,40367.8,224.8,2319.99,0.0,282405.93,7.31,4314.98,4322.29,132071.74,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2020,3
150355.09,10499.42,1438.49,1724.65,13662.56,0.0,0.0,13345.75,13345.75,2155.61,10615.51,7874.75,20645.87,-1.93,0.0,0.0,-1.93,5153.05,0.0,0.0,5153.05,27536.73,786.74,3266.85,0.0,235058.67,35.62,272.35,307.96,84703.58,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,3,3,2016,2
150747.52,17975.12,1371.9,660.96,20007.97,2256.74,9689.79,9010.63,20957.16,10446.16,302.02,18278.13,29026.3,27245.12,44.92,8247.41,35537.45,8246.78,17.0,6.46,8246.78,22943.0,53.95,601.0,1427.65,293564.97,1084.54,3532.65,4617.18,141389.79,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3,3,1991,1
151201.32,9218.26,876.77,2624.37,12719.4,2745.0,3621.18,1692.34,8058.51,15455.62,0.0,0.0,15455.62,13255.81,3.62,0.0,13259.43,5060.79,0.0,0.0,5060.79,11210.05,142.14,2603.49,1734.42,222873.76,0.0,1428.59,1428.59,69938.03,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2014,2
151297.03,15802.12,1750.15,5530.02,23082.29,3565.17,4373.87,2616.39,10555.44,22169.85,0.0,0.0,22169.85,15104.07,-7.95,0.0,15096.13,3327.95,0.0,0.0,3327.95,18788.07,157.29,2807.19,69.6,249871.85,0.0,2521.02,2521.02,98505.22,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2017,1
151629.73,12518.33,4473.07,5168.41,22159.81,5848.15,1634.67,5639.7,13122.52,9296.35,3131.76,10023.23,22451.34,5676.56,230.86,11645.14,17552.56,661.42,3.97,6283.1,6948.49,16695.54,27.77,3794.3,1699.68,260297.76,1888.79,2327.23,4216.01,106968.34,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3,3,2010,1
151941.0,31584.0,19189.0,3615.0,54388.0,5282.0,16862.0,9191.0,31335.0,10900.0,26585.0,1235.91,37485.0,44605.0,3082.0,13778.0,61465.0,14913.0,1613.0,6.46,16526.0,16452.0,413.0,682.0,10015.0,388598.0,5260.0,2636.0,7896.0,226642.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,1997,4
152217.82,15421.21,1409.76,5341.54,22172.51,3471.96,4322.16,2695.79,10489.9,22108.78,0.0,0.0,22108.78,15194.8,-7.74,0.0,15187.06,4065.06,0.0,0.0,4065.06,19741.08,153.08,2801.21,100.86,251910.04,0.0,2872.69,2872.69,99591.35,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2017,2
153173.0,33963.0,21796.0,3856.0,59615.0,5021.0,16588.0,9825.0,31434.0,12504.0,26139.0,1235.91,38643.0,45857.0,2442.0,17352.0,65651.0,12342.0,1069.0,6.46,13411.0,32686.0,495.0,679.0,9845.0,413666.0,4744.0,3290.0,8034.0,250648.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,1998,2
153306.0,22118.0,22802.0,3392.0,48312.0,17565.0,20229.0,5189.0,42983.0,14219.0,25179.0,1235.91,39398.0,47148.0,2758.0,3517.0,53423.0,13773.0,456.0,6.46,14229.0,13327.0,72.0,4680.0,3458.0,382513.0,2206.0,7119.0,9325.0,225749.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1993,1
153656.0,41424.0,29971.0,5596.0,76991.0,24200.0,27816.0,5394.0,57410.0,14433.0,25558.0,1235.91,39991.0,56593.0,3132.0,12066.0,71791.0,11800.0,390.0,6.46,12190.0,17072.0,96.0,4760.0,5697.0,450569.0,3170.0,7745.0,10915.0,291216.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1994,3
153816.61,23485.42,2565.83,274.07,26325.32,1978.53,1877.58,2148.34,6004.45,7365.64,18169.02,3196.73,28731.39,3045.47,0.0,1821.17,4866.65,0.0,0.0,484.66,484.66,107235.83,0.0,693.57,89.08,338768.89,1863.68,8657.67,10521.35,184863.21,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2020,2
154013.0,12663.0,4345.0,2917.0,19925.0,4455.0,2935.0,3135.0,10525.0,15117.0,11077.0,-2.0,26192.0,17569.0,536.0,1170.0,18105.0,-2872.0,3.0,6.46,-2869.0,23494.0,147.0,2462.0,47078.0,303248.0,-367.0,4543.0,4176.0,102157.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,2006,1
154019.0,42258.0,30205.0,5519.0,77982.0,27990.0,25856.0,4809.0,58655.0,20187.0,27898.0,1235.91,48085.0,62762.0,3739.0,13602.0,80103.0,12564.0,349.0,6.46,12913.0,20027.0,110.0,4850.0,6343.0,477268.0,6120.0,8061.0,14181.0,316906.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1995,2
155057.0,32733.0,27481.0,4473.0,64687.0,7150.0,14344.0,11916.0,33410.0,11550.0,17534.0,1235.91,29084.0,43961.0,2385.0,8804.0,55150.0,7292.0,393.0,6.46,7685.0,21965.0,430.0,1231.0,12041.0,386432.0,2815.0,2877.0,5692.0,219334.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,1994,3
156298.0,26242.0,20151.0,2499.0,48892.0,17673.0,18651.0,4741.0,41065.0,14140.0,22160.0,1235.91,36300.0,50748.0,1733.0,12106.0,64587.0,20772.0,687.0,6.46,21459.0,16099.0,173.0,4284.0,1538.0,401554.0,2945.0,7914.0,10859.0,243718.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1991,4
156954.0,40815.0,25448.0,3545.0,69808.0,21577.0,19829.0,4797.0,46203.0,14776.0,24928.0,1235.91,39704.0,46043.0,3491.0,10296.0,59830.0,12334.0,209.0,6.46,12543.0,19598.0,181.0,4929.0,2663.0,417652.0,3340.0,1899.0,5239.0,258035.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1996,1
156999.0,23489.0,26812.0,4373.0,54674.0,17391.0,20028.0,5244.0,42663.0,16601.0,25680.0,1235.91,42281.0,57622.0,2150.0,11453.0,71225.0,15752.0,521.0,6.46,16273.0,10799.0,81.0,4318.0,3317.0,412235.0,3319.0,6286.0,9605.0,251919.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1992,2
157061.0,8903.0,3852.0,1577.0,14332.0,2162.0,2473.0,2789.0,7424.0,11792.0,8159.0,-1.0,19950.0,14444.0,456.0,1170.0,14900.0,2612.0,2.0,6.46,2614.0,12082.0,144.0,2328.0,40116.0,274087.0,-1153.0,4289.0,3136.0,76910.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,2006,2
157348.0,44654.0,33077.0,5673.0,83404.0,28211.0,25189.0,4795.0,58195.0,25027.0,34780.0,1235.91,59807.0,60855.0,3580.0,13207.0,77642.0,11388.0,312.0,6.46,11700.0,62635.0,102.0,4759.0,6406.0,545093.0,15288.0,7807.0,23095.0,381339.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1995,4
159274.07,20619.05,924.02,1742.72,23285.79,2630.19,10372.81,10439.9,23442.9,11215.51,292.75,19572.83,31081.08,31549.44,71.26,8468.39,40089.08,9091.42,17.0,6.46,9091.42,31632.91,136.56,601.0,1723.16,324455.04,1065.28,3632.78,4698.06,163457.8,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3,3,1991,3
160223.57,12730.17,4900.9,5546.73,23177.79,6421.84,1653.02,5488.94,13563.8,8097.72,2682.04,9362.46,20142.22,5009.02,240.79,11847.15,17096.96,613.28,0.49,1952.65,2566.43,17234.11,29.78,3819.72,2133.42,264614.4,2183.22,2443.38,4626.6,102257.42,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3,3,2010,2
161114.99,9780.67,1971.55,502.7,12254.92,206.45,409.26,11544.11,12159.82,31495.46,440.29,1666.68,33602.44,21346.21,378.0,-0.05,21346.16,4469.82,17.0,702.81,5172.63,30081.92,67.89,1583.56,43261.62,321727.76,1661.0,1081.82,1081.82,117351.15,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2010,3
161271.0,44950.0,25737.0,6531.0,77218.0,10998.0,17625.0,4066.0,32689.0,16678.0,30234.0,1235.91,46912.0,41020.0,2148.0,5600.0,48768.0,4964.0,164.0,6.46,5128.0,24724.0,140.0,4426.0,9767.0,422092.0,9395.0,1654.0,11049.0,251054.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1999,1
161443.19,16908.83,3112.11,7118.74,27139.67,3408.66,4222.0,8229.36,15860.02,41599.7,0.0,0.0,41599.7,17014.37,-5.58,0.0,17008.78,4471.48,0.0,0.0,4471.48,20874.58,210.67,3117.88,162.85,295521.69,-0.01,3632.87,3632.87,133915.65,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2017,3
161523.51,15702.97,3417.08,215.8,19335.86,3305.7,2477.63,5139.33,10922.65,5740.97,13729.26,2487.68,21957.91,3844.6,0.0,3614.61,7459.21,0.0,0.0,710.92,710.92,47375.27,0.0,416.91,236.13,276151.78,1450.22,4763.18,6213.4,114392.13,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2021,1
161664.57,9753.67,2220.01,354.38,12328.06,190.27,511.47,12918.67,13620.41,39077.72,692.95,3594.55,43365.21,27683.06,0.0,0.0,27683.06,3690.56,0.0,463.62,4154.18,22003.43,-249.44,1543.25,102041.29,389415.07,0.0,1261.05,1261.05,125709.21,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2010,4
161876.92,9764.47,822.39,1413.58,12000.44,160.33,384.3,8280.05,8824.68,32829.57,211.99,1347.95,34389.51,16162.26,0.0,0.0,16162.26,2603.46,0.0,0.0,2603.46,17927.24,223.86,484.57,0.0,255550.0,0.0,1057.05,1057.05,93673.08,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2014,1
161992.0,25952.0,25044.0,4979.0,55975.0,20940.0,23820.0,5476.0,50236.0,16765.0,28447.0,1235.91,45212.0,54627.0,3195.0,4075.0,61897.0,15958.0,528.0,6.46,16486.0,17156.0,78.0,4565.0,3144.0,427362.0,3745.0,6876.0,10621.0,262226.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1992,4
162133.0,18071.0,11273.0,3797.0,33141.0,16349.0,5631.0,6103.0,28083.0,25640.0,1633.0,0.0,27273.0,21488.0,868.0,0.0,22356.0,5565.0,4.0,0.0,5569.0,29496.0,42.0,1710.0,9918.0,323668.0,2042.0,1905.0,3947.0,151617.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3,3,2022,3
162440.0,23281.0,8151.0,656.0,32088.0,3957.0,4168.0,5127.0,13252.0,4370.0,12836.0,1235.91,17206.0,16725.0,603.0,1170.0,17328.0,1799.0,1918.0,6.46,3717.0,20210.0,115.0,205.0,32836.0,301740.0,837.0,1506.0,2343.0,106464.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3,3,2010,3
162939.74,21237.22,767.05,1772.7,23776.98,2698.98,10825.56,10585.8,24110.33,11607.01,314.32,20436.77,32358.1,30798.46,79.03,7920.32,38797.81,9449.93,17.0,6.46,9449.93,30335.96,159.22,601.0,1580.05,329209.94,1094.68,4607.15,5701.83,164690.15,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3,3,1991,4
163178.1,20835.52,802.72,1935.61,23573.85,2756.67,10983.0,11667.45,25407.11,11692.0,301.93,22264.39,34258.32,34490.29,69.62,10334.43,44894.34,10865.14,17.0,6.46,10865.14,34257.48,173.58,601.0,1496.02,342917.56,1175.55,3638.07,4813.62,178243.45,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3,3,1992,1
163967.86,10683.16,1470.16,1647.86,13801.19,0.0,0.0,12680.24,12680.24,2880.54,10868.41,7754.68,21503.63,48.66,0.0,0.0,48.66,5269.81,0.0,0.0,5269.81,28260.42,805.73,3589.52,0.0,250228.24,26.2,274.99,301.19,86260.38,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,3,3,2016,3
164097.0,10003.0,4903.0,2385.0,17291.0,2723.0,3205.0,3270.0,9198.0,13260.0,9135.0,1235.91,22395.0,18942.0,458.0,1170.0,19400.0,1405.0,17.0,6.46,1405.0,11302.0,145.0,2391.0,45927.0,297257.0,-631.0,4337.0,3706.0,87233.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,2006,3
164696.0,41102.0,24492.0,6339.0,71933.0,13006.0,14730.0,4364.0,32100.0,15538.0,27396.0,1235.91,42934.0,50265.0,2428.0,7942.0,60635.0,5941.0,196.0,6.46,6137.0,16956.0,146.0,4399.0,12364.0,422956.0,9173.0,1483.0,10656.0,245896.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1998,1
165600.62,13602.13,1107.21,1153.96,15863.29,0.0,0.0,14492.38,14492.38,1580.03,12397.84,9832.98,23810.86,16.36,0.0,0.0,16.36,7839.35,0.0,0.0,7839.35,28634.89,1615.79,2156.51,0.0,261608.66,0.0,1578.64,1578.64,96008.04,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,3,3,2020,4
165876.97,16331.87,7444.47,838.91,24615.25,4059.07,3032.31,6098.17,13189.55,6631.46,14462.69,2833.21,23927.36,5272.52,0.0,8994.49,14267.01,0.0,0.0,856.67,856.67,41547.69,0.0,74.08,1053.94,290301.81,1392.33,3500.96,4893.29,123370.9,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3,3,2023,1
166182.64,13320.59,5714.15,6063.73,25098.47,6434.88,1713.8,5576.01,13724.69,9129.97,2493.98,11681.98,23305.92,4379.41,136.28,12602.08,17117.77,664.63,-10.55,3017.96,3672.04,18781.0,38.13,3666.12,3516.41,280163.2,2415.14,2644.88,5060.01,110464.15,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3,3,2010,4
166281.0,46337.0,34741.0,6093.0,87171.0,29716.0,28079.0,6120.0,63915.0,22064.0,30570.0,1235.91,52634.0,69709.0,3822.0,15023.0,88554.0,11584.0,318.0,6.46,11902.0,22838.0,114.0,4878.0,5062.0,519084.0,7760.0,7975.0,15735.0,347741.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1995,3
166499.0,16302.0,20861.0,3949.0,41112.0,17860.0,16123.0,7419.0,41402.0,12557.0,20362.0,1235.91,32919.0,56805.0,2066.0,10191.0,69062.0,7097.0,235.0,6.46,7332.0,10549.0,193.0,3655.0,2417.0,387934.0,6798.0,5996.0,12794.0,219018.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,1992,3
166757.15,15120.0,2618.0,6058.18,23796.18,3050.89,3944.1,7249.43,14244.42,37975.2,0.0,0.0,37975.2,14900.22,0.0,0.0,14900.22,4968.19,0.0,0.0,4968.19,30917.88,173.95,3470.42,10.4,300624.28,2.04,3408.27,3410.31,133856.74,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2017,4
168030.0,39080.0,28406.0,4399.0,71885.0,6992.0,22344.0,12418.0,41754.0,14103.0,31255.0,1235.91,45358.0,35613.0,2252.0,20413.0,58278.0,14544.0,963.0,6.46,15507.0,44930.0,559.0,839.0,11013.0,468291.0,5534.0,4604.0,10138.0,289248.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,1999,3
168200.35,17136.59,1589.84,474.6,19201.03,2365.52,10814.79,8255.81,21436.11,11244.33,298.08,16729.84,28272.25,25743.13,32.77,6751.24,32527.14,9610.62,17.0,6.46,9610.62,20625.67,54.01,601.0,1450.37,305815.9,942.07,3496.28,4438.35,136165.18,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3,3,1990,4
168539.0,40559.0,33083.0,5884.0,79526.0,25213.0,15565.0,5436.0,46214.0,21655.0,23923.0,1235.91,45578.0,51025.0,3027.0,13796.0,67848.0,9092.0,301.0,6.46,9393.0,10769.0,210.0,4605.0,4495.0,454052.0,14807.0,2068.0,16875.0,281018.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1996,3
168619.0,20425.0,21331.0,7240.0,48996.0,18043.0,15563.0,7451.0,41057.0,19322.0,18982.0,1235.91,38304.0,73479.0,2422.0,4845.0,80746.0,7163.0,237.0,6.46,7400.0,16260.0,175.0,3591.0,2954.0,421435.0,6275.0,7058.0,13333.0,249862.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,1993,4
168939.0,10565.0,4800.0,2588.0,17953.0,3130.0,3404.0,3384.0,9918.0,15430.0,10434.0,1235.91,25864.0,16165.0,557.0,1170.0,16722.0,3290.0,2.0,6.46,3292.0,10988.0,167.0,2551.0,48122.0,309356.0,-555.0,5395.0,4840.0,92295.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,2006,4
169375.0,26460.0,21483.0,6031.0,53974.0,20474.0,17423.0,7318.0,45215.0,18641.0,17981.0,1235.91,36622.0,70290.0,6538.0,4133.0,80961.0,7555.0,250.0,6.46,7805.0,18419.0,204.0,3381.0,2737.0,430146.0,4106.0,7347.0,11453.0,258034.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,1994,2
169556.0,42199.0,31887.0,5794.0,79880.0,24412.0,17582.0,5237.0,47231.0,16058.0,25199.0,1235.91,41257.0,51149.0,3029.0,9651.0,63829.0,9790.0,324.0,6.46,10114.0,26640.0,193.0,4862.0,6060.0,455408.0,3727.0,2059.0,5786.0,279792.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1996,2
169725.74,15749.03,978.37,1301.33,18028.73,0.0,0.0,17881.07,17881.07,1628.03,13999.47,8375.24,24002.73,55.99,0.0,0.0,55.99,7794.39,0.0,0.0,7794.39,55996.63,1626.66,2804.31,0.0,299463.12,0.0,1546.87,1546.87,129737.37,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,3,3,2020,3
169947.0,36087.0,24030.0,3901.0,64018.0,6080.0,17811.0,10537.0,34428.0,12709.0,29363.0,1235.91,42072.0,27162.0,2694.0,17020.0,46876.0,17478.0,1559.0,6.46,19037.0,40235.0,583.0,708.0,11418.0,438795.0,5032.0,4441.0,9473.0,257430.0,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,1999,4
170694.0,11982.0,5750.0,3600.0,21332.0,3353.0,4377.0,3858.0,11588.0,16444.0,10748.0,1235.91,27192.0,18684.0,560.0,1170.0,19244.0,3684.0,17.0,6.46,3684.0,25538.0,277.0,7478.0,64383.0,356750.0,-446.0,5786.0,5340.0,121673.0,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,2007,3
170724.0,29664.0,27452.0,5037.0,62153.0,21574.0,24642.0,5930.0,52146.0,17178.0,29064.0,1235.91,46242.0,51518.0,3635.0,4436.0,59589.0,12394.0,537.0,6.46,12931.0,16274.0,79.0,4727.0,5388.0,440370.0,2283.0,7834.0,10117.0,264258.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1993,2
170784.0,30398.0,28608.0,5234.0,64240.0,22336.0,23673.0,5931.0,51940.0,16648.0,27911.0,1235.91,44559.0,55863.0,3096.0,4738.0,63697.0,10551.0,349.0,6.46,10900.0,19933.0,81.0,4744.0,5925.0,448078.0,3432.0,7843.0,11275.0,271369.0,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,1993,3
