NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
-12804.65,-31952.35,23975.17,0.0,8719.24,0.0,13483.23,3343.6400000000003,0.0,0.0,1330.565,150.47,14822.47,0.0,154.44,52585.79,39140.07,5612.83,5996.07,8509.17,2695.18,14113.27,0.0,8471.56,0.0,84538.14,0.0,-4070.08,5.83,0.0,0.0,20263.89,16199.64,-15752.71,-2948.07,-12804.65,0.0,0.0,0.0,273.195,0.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,3.0,3.0,2021,1
-12777.0,-29362.0,15123.0,0.0,8719.24,453.0,98.0,3343.6400000000003,69.0,0.0,1330.565,0.0,3933.0,0.0,130.0,19806.0,18681.0,4056.0,6371.0,10514.0,2207.0,3535.0,228.6,3521.0,283.0,49168.0,-1216.0,109.0,2.0,0.0,0.0,13434.0,12329.0,-17033.0,-4256.0,-12777.0,0.0,0.0,0.0,-12777.0,0.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11033,L,3.0,3.0,2020,3
-12777.0,-19287.0,73200.0,551.0,10157.0,9970.0,187.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,84.0,0.0,603.0,84595.0,38949.0,7621.0,13006.0,14079.0,21975.0,3308.0,228.6,4596.0,348.0,103882.0,-2176.0,-49.0,0.0,-111.0,0.0,1017.0,-1319.0,-20606.0,-7829.0,-12777.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,1995,1
-12763.0,-12458.0,25964.0,232.0,982.0,940.0,42.0,3343.6400000000003,618.9749999999999,165.995,-661.0,76.0,-737.0,0.0,5606.0,32123.0,22675.0,2048.0,2998.0,5009.0,2705.0,1944.0,228.6,5061.0,2141.0,44581.0,-1503.0,-10.0,-29.0,5.0,0.0,281.0,-1256.0,-13714.0,-951.0,-12763.0,0.0,0.0,0.0,-12763.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,2003,3
-12717.24,8769.08,970035.76,0.0,8719.24,2604.8,14628.92,3343.6400000000003,549.47,0.0,1330.565,30027.46,3962.74,0.0,40151.81,1061960.97,529198.45,126420.47,48449.68,178933.39,62602.89,42778.75,228.6,57084.51,7723.75,1053191.89,-33995.53,2800.1,18.66,0.0,18.61,1193.68,-29964.48,-21195.39,-8478.16,-12717.24,0.0,0.0,0.0,0.0,0.0,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3.0,3.0,2013,1
-12669.54,-21288.55,174556.43,126.65,13488.51,1278.95,12209.57,160.65,160.65,165.995,2170.59,3248.93,-1078.33,0.0,53298.48,243674.66,115067.67,12294.87,10975.32,44915.34,22260.6,10306.96,228.6,6108.33,43034.12,264963.21,-1858.7,-151.24,-2.56,0.0,0.0,-49.1,-2061.6,-23350.15,-10680.61,-12669.54,0.0,0.0,0.0,-12669.54,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3.0,3.0,2010,1
-12648.0,-17998.0,77207.0,1021.0,9224.0,8817.0,407.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,461.0,0.0,1775.0,89688.0,17596.0,1838.0,10491.0,24585.0,41875.0,1997.0,228.6,9055.0,249.0,107686.0,-454.0,179.0,0.0,0.0,-306.0,1.98,-581.0,-18579.0,-5931.0,-12648.0,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,1991,4
-12642.22,-11447.48,45060.87,2.31,8719.24,9220.45,2626.7,3343.6400000000003,712.18,0.0,1330.565,42.13,506.27,0.0,4251.46,62422.36,34792.58,6606.12,6657.11,8296.63,7197.04,7027.32,228.6,3189.19,103.87,73869.85,-2390.59,-125.73,2015.88,-69.66,2.17,-1609.38,-2177.32,-13624.81,-982.59,-12642.22,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,15375,P,3.0,3.0,2022,2
-12474.07,5683.26,312433.18,0.0,8719.24,8061.73,12819.35,3343.6400000000003,0.0,0.0,1330.565,3376.71,3527.95,0.0,7123.31,347342.23,151954.38,48579.77,31019.98,42756.7,27123.55,21877.3,228.6,16240.68,2106.62,341658.97,-4726.36,-308.51,287.09,-124.99,0.0,-11417.25,-16290.01,-10606.75,1867.32,-12474.07,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,3.0,3.0,2012,2
-12453.53,-17973.76,490279.21,0.0,8719.24,0.0,189357.75,3343.6400000000003,0.0,0.0,1330.565,60360.27,28778.57,0.0,33158.79,801934.58,521688.04,70610.49,51528.99,129666.81,39240.19,-7516.65,0.0,14690.48,0.0,819908.35,-5982.32,12331.01,0.0,0.0,0.0,0.0,6348.69,-11625.08,828.46,-12453.53,0.0,0.0,0.0,273.195,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3.0,3.0,2024,1
-12140.0,-3534.0,100517.0,487.0,7915.0,7561.0,354.0,500.0,500.0,165.995,1221.0,11.0,1210.0,0.0,8490.0,119130.0,41785.0,10791.0,18410.0,19394.0,10225.0,7992.0,228.6,7056.0,7011.0,122664.0,-4400.0,-245.0,420.0,41.0,0.0,-4422.0,-8606.0,-12140.0,4.87,-12140.0,0.0,0.0,0.0,-12140.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2004,1
-12018.53,-10537.19,76979.49,996.01,2503.83,2146.46,357.38,19115.82,19115.82,165.995,1330.565,9.12,937.25,0.0,796.62,101329.02,43111.83,25138.07,11348.05,12306.32,11870.75,5410.73,228.6,2426.97,253.49,111866.22,-2214.83,-235.56,0.0,1.89,0.0,967.16,-1481.34,-12018.53,4.87,-12018.53,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,1990,3
-11992.0,-18195.0,70821.0,970.0,9124.0,9026.0,98.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,79.0,0.0,2301.0,83295.0,37767.0,8150.0,12368.0,12140.0,20327.0,3464.0,228.6,4056.0,3218.0,101490.0,-1872.0,-166.0,-125.0,-127.0,0.0,1146.0,-1144.0,-19339.0,-7347.0,-11992.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,1995,4
-11987.0,-19843.0,70125.0,356.0,17789.0,17676.0,113.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,607.89,0.0,270.0,88540.0,28207.0,9220.0,12027.0,10606.0,40013.0,3633.0,228.6,4560.0,117.0,108383.0,-1666.0,569.0,4.0,-20.0,0.0,519.0,-594.0,-20437.0,-8450.0,-11987.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,1991,2
-11757.9,-27084.03,9103.15,0.0,8719.24,2.72,387.24,3343.6400000000003,446.49,0.0,1330.565,159.47,38.86,0.0,2474.68,12612.6,12329.49,4218.31,3694.61,7814.22,1352.86,4250.51,228.6,6036.63,0.0,39696.63,-1665.23,141.48,-56.03,26.06,-141.5,12291.41,10596.19,-16487.84,-4729.95,-11757.9,0.0,0.0,0.0,0.0,0.0,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3.0,3.0,2020,2
-11720.0,-15178.0,118784.0,1338.0,7957.0,7393.0,564.0,129.0,129.0,165.995,1767.0,1154.0,613.0,0.0,11076.0,141051.0,56795.0,15608.0,13640.0,41061.0,9135.0,9613.0,228.6,4882.0,5495.0,156229.0,-6782.0,-153.0,-268.0,299.0,0.0,3650.0,-3254.0,-18432.0,-6712.0,-11720.0,0.0,0.0,0.0,-11720.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2006,4
-11646.37,-8343.85,111104.37,126.65,8719.24,5350.0,80.0,3343.6400000000003,618.9749999999999,165.995,3728.84,9.12,3728.84,0.0,1553.415,114833.21,68736.83,11502.28,5495.93,21503.76,9804.0,3669.83,228.6,2464.43,476.845,123177.06,-3582.09,358.49,-78.92,0.0,0.0,1.98,-3302.52,-11646.37,4.87,-11646.37,0.0,0.0,0.0,-11646.37,0.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,2.0,2.0,2006,1
-11596.27,-4042.06,104558.19,44.62,70.26,70.26,80.0,351.13,351.13,165.995,3625.14,9.12,3625.14,0.0,1553.415,108649.35,34615.24,21560.69,5997.03,20042.22,13443.77,4112.84,228.6,12919.63,476.845,112691.41,-636.86,75.75,0.0,-6993.1,0.0,1.98,-7554.21,-11596.27,4.87,-11596.27,0.0,0.0,0.0,-11596.27,0.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,2.0,2.0,2002,4
-11566.0,-423.0,25385.0,126.65,3278.0,5350.0,3278.0,3343.6400000000003,618.9749999999999,165.995,4888.0,1051.0,3837.0,0.0,261.0,33812.0,21251.0,2115.0,1641.0,5345.0,2170.0,1507.0,228.6,206.0,476.845,34235.0,-2248.0,76.0,-8839.0,0.0,0.0,-222.0,-11233.0,-11656.0,-90.0,-11566.0,0.0,0.0,0.0,-11566.0,0.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,2.0,2.0,2010,2
-11557.0,50178.0,501974.0,0.0,8719.24,21262.0,28991.0,3343.6400000000003,889.0,507.0,1330.565,3306.0,88534.0,0.0,24121.0,669584.0,210651.0,65030.0,57999.0,124434.0,45847.0,50593.0,228.6,44897.0,19955.0,619406.0,-23363.0,-996.0,0.0,-104.0,0.0,-36208.0,-60671.0,-10493.0,1064.0,-11557.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,2021,4
-11520.31,-6653.4,364401.32,0.0,8719.24,0.0,90030.91,3343.6400000000003,20558.66,0.0,1330.565,22626.69,45949.0,0.0,5559.62,549126.2,255709.59,58446.35,31877.6,84710.43,26108.04,43183.62,0.0,55743.98,0.0,555779.6,-21548.42,0.0,0.0,0.0,0.0,10028.52,-11519.89,-18173.29,-6652.98,-11520.31,0.0,0.0,0.0,0.0,0.0,20368.0,G4,Allegiant Air,G4,Allegiant Air,06035,D,3.0,3.0,2024,3
-11519.27,-11625.77,31172.38,459.44,186.07,137.3,48.77,3343.6400000000003,618.9749999999999,165.995,1330.565,541.11,208.04,0.0,521.05,33088.08,16320.52,9016.11,5541.96,9718.29,2571.035,5230.655000000001,18918.0,433.35,25.88,44713.86,-1.66,139.92,0.0,0.0,0.0,-31.75,106.51,-11519.27,4.87,-11519.27,0.0,0.0,0.0,273.195,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,1.0,1.0,1997,4
-11436.0,-16041.0,73030.0,384.0,7726.0,7610.0,116.0,233.0,233.0,165.995,1330.565,9.0,244.0,0.0,4598.0,86224.0,32527.0,9527.0,11643.0,13851.0,21219.0,4368.0,228.6,5950.0,3180.0,102265.0,-2622.0,612.0,-554.0,183.0,0.0,373.0,-2008.0,-18049.0,-6613.0,-11436.0,0.0,0.0,0.0,273.195,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,1992,2
-11426.88,23020.99,917160.39,169.36,8719.24,2645.69,14650.98,3343.6400000000003,3268.79,0.0,1330.565,27513.04,3353.79,0.0,36388.19,1005150.22,503278.71,97859.55,45073.25,163135.82,64441.58,41783.91,228.6,58098.78,8457.63,982129.23,-35544.52,1661.35,-91.61,0.0,-4094.6,492.11,-37577.27,-14556.27,-3129.39,-11426.88,0.0,0.0,0.0,0.0,0.0,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3.0,3.0,2012,4
-11392.0,6852.0,371841.0,0.0,8719.24,15851.0,0.0,3343.6400000000003,0.0,0.0,1330.565,10418.0,20726.0,0.0,29755.0,448591.0,168558.0,30828.0,28701.0,62041.0,31103.0,15679.0,228.6,25311.0,79518.0,441739.0,-14366.0,163.0,-255.0,137.0,0.0,-4335.0,-18656.0,-11804.0,-412.0,-11392.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,2011,4
-11375.0,-4246.0,85619.0,662.0,7375.0,7105.0,270.0,114.0,114.0,165.995,923.0,26.0,897.0,0.0,5273.0,99966.0,36200.0,11644.0,15535.0,16174.0,10295.0,4485.0,228.6,5753.0,4126.0,104212.0,-3137.0,-162.0,-79.0,6.0,0.0,-3757.0,-7129.0,-11375.0,4.87,-11375.0,0.0,0.0,0.0,-11375.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2004,2
-11372.0,-15967.0,59924.0,158.0,9037.0,8888.0,149.0,3343.6400000000003,618.9749999999999,165.995,66.0,9.12,66.0,0.0,-5628.0,63557.0,32759.0,5051.0,15289.0,11699.0,5969.0,5262.0,228.6,3213.0,282.0,79524.0,-2730.0,160.0,-21.0,-1159.0,0.0,1823.0,-1927.0,-17894.0,-6522.0,-11372.0,0.0,0.0,0.0,-11372.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,2000,2
-11342.5,-11342.5,4056.9,8134.58,8719.24,41461.18,52.37,3343.6400000000003,0.0,0.0,1330.565,129.69,2909.9,0.0,489.08,57233.69,33211.17,7025.97,4173.04,5635.48,839.99,12915.37,0.0,4761.13,14.03,68576.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11342.5,0.0,-11342.5,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,2020,2
-11298.0,-17221.0,55929.0,875.0,7828.0,7707.0,121.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,71.0,0.0,1977.0,66680.0,29616.0,5914.0,10033.0,10579.0,18384.0,2819.0,228.6,3979.0,2577.0,83901.0,-1458.0,274.0,-82.0,-50.0,0.0,318.0,-998.0,-18219.0,-6921.0,-11298.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,1996,1
-11291.46,-5069.17,128407.38,126.65,8719.24,5350.0,80.0,3343.6400000000003,618.9749999999999,165.995,18315.76,9.12,18315.76,0.0,1553.415,146723.14,90873.23,9411.91,6808.17,24161.42,9802.22,9894.13,228.6,841.24,476.845,151792.32,-6089.79,1357.7,-43.32,0.0,0.0,-1446.88,-6222.29,-11291.46,4.87,-11291.46,0.0,0.0,0.0,-11291.46,0.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,2.0,2.0,2007,4
-11261.0,-915.0,201063.0,1480.0,33522.0,32224.0,1298.0,3343.6400000000003,618.9749999999999,165.995,1102.0,9.12,1102.0,0.0,39054.0,276221.0,114523.0,17530.0,31544.0,24061.0,17291.0,24932.0,228.6,14978.0,32277.0,277136.0,-5822.0,-389.0,0.0,99.0,0.0,-4234.0,-10346.0,-11261.0,4.87,-11261.0,0.0,0.0,0.0,-11261.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,2006,3
-11157.0,6744.0,27737.0,116.0,3231.0,3186.0,45.0,3343.6400000000003,618.9749999999999,165.995,-694.0,77.0,-771.0,0.0,9126.0,39516.0,10443.0,2045.0,3477.0,5779.0,3268.0,2222.0,228.6,2785.0,2753.0,32772.0,-1794.0,14.0,-37.0,-19.0,0.0,-962.0,-2798.0,3946.0,15103.0,-11157.0,0.0,0.0,0.0,-11157.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,2004,2
-11120.0,66693.0,565142.0,9562.0,8719.24,113082.0,23465.0,3343.6400000000003,91.0,640.0,1330.565,2772.0,110952.0,0.0,1004.0,826710.0,301061.0,63439.0,73106.0,156843.0,57790.0,63771.0,228.6,43177.0,830.0,760017.0,-29447.0,-1255.0,0.0,-131.0,0.0,-45639.0,-76472.0,-9779.0,1341.0,-11120.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,2021,4
-11093.0,-8969.0,37236.0,126.65,8719.24,5350.0,80.0,3343.6400000000003,618.9749999999999,165.995,8671.0,1168.0,7503.0,0.0,1553.415,45907.0,35578.0,1894.0,1856.0,6590.0,2374.0,6269.0,228.6,315.0,476.845,54876.0,-1964.0,143.0,-15.0,0.0,0.0,-288.0,-2124.0,-11093.0,4.87,-11093.0,0.0,0.0,0.0,-11093.0,0.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,16831,L,2.0,2.0,2008,3
-11058.04,-15283.44,174255.08,126.65,1699.52,1188.51,511.01,2005.6,2005.6,165.995,4867.42,4810.5,56.92,0.0,25409.86,208237.47,96502.14,20000.57,10438.62,34458.15,18738.36,12708.04,228.6,6559.02,24116.01,223520.91,-3357.03,1022.65,-23.33,364.62,0.0,1.98,-1993.1,-17276.54,-6218.49,-11058.04,0.0,0.0,0.0,-11058.04,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,2.0,2.0,2004,4
-10981.0,-17690.0,60811.0,303.0,8547.0,8404.0,143.0,3343.6400000000003,618.9749999999999,165.995,22.0,9.12,22.0,0.0,6223.0,75906.0,34579.0,6173.0,18123.0,13338.0,8993.0,4281.0,228.6,6654.0,1455.0,93596.0,-1447.0,105.0,-75.0,11.0,0.0,1371.0,-35.0,-17725.0,-6744.0,-10981.0,0.0,0.0,0.0,-10981.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,1999,2
-10892.45,-12775.38,194751.64,126.65,2203.69,1461.83,741.85,2698.94,2698.94,165.995,5001.84,4841.63,160.21,0.0,29728.26,234384.37,117237.55,17523.25,10403.97,35430.21,18910.69,11339.43,228.6,7089.94,29224.72,247159.75,-5421.68,2421.63,0.0,0.0,0.0,-59.85,-3059.9,-15835.28,-4942.83,-10892.45,0.0,0.0,0.0,-10892.45,0.0,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,2.0,2.0,2005,4
-10886.72,-9746.01,37821.69,771.76,1810.43,1617.27,193.16,1343.19,1343.19,165.995,1330.565,9.12,950.62,0.0,427.3,43124.98,19773.44,12404.19,4508.48,7152.13,5495.02,1754.66,228.6,1698.2,84.88,52870.99,-1482.47,-61.39,0.0,0.0,-2.64,405.78,-1140.72,-10886.72,4.87,-10886.72,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,1991,1
-10808.77,-10318.24,126752.17,32.4,21.6,21.6,80.0,131.19,131.19,165.995,3139.1,9.12,3139.1,0.0,1553.415,130076.45,72880.53,19524.03,6011.82,23076.76,11328.8,4634.21,228.6,2938.54,476.845,140394.69,-1268.53,797.55,-16.96,-2.6,0.0,1.98,-490.54,-10808.77,4.87,-10808.77,0.0,0.0,0.0,-10808.77,0.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,2.0,2.0,2005,2
-10724.0,-14795.0,103986.0,454.0,8853.0,8670.0,183.0,3343.6400000000003,618.9749999999999,165.995,1330.565,5.0,294.0,0.0,5362.0,118954.0,41359.0,10606.0,14117.0,19256.0,33382.0,4876.0,228.6,6644.0,3509.0,133749.0,-3029.0,669.0,-674.0,720.0,0.0,1043.0,-1271.0,-16066.0,-5342.0,-10724.0,0.0,0.0,0.0,273.195,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,1992,3
-10638.52,-8500.87,61792.37,524.87,2730.6,2440.22,290.39,106.76,106.76,165.995,1330.565,9.12,1324.57,0.0,738.5,67217.67,24127.35,17402.98,8141.34,11605.02,9137.14,3581.68,228.6,1418.79,304.25,75718.54,-219.54,-98.02,0.0,-38.82,0.0,-1781.27,-2137.65,-10638.52,4.87,-10638.52,0.0,0.0,0.0,273.195,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,1994,2
-10594.0,-16266.0,76568.0,613.0,12606.0,12474.0,132.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,53.0,0.0,659.0,90499.0,39756.0,7516.0,14011.0,13384.0,23497.0,3757.0,228.6,4592.0,252.0,106765.0,-2398.0,-19.0,0.0,26.0,0.0,1569.0,-822.0,-17088.0,-6494.0,-10594.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,1994,4
-10585.0,9997.0,404074.0,6122.0,42378.0,41551.0,827.0,3343.6400000000003,618.9749999999999,165.995,-9691.0,996.0,-10687.0,0.0,46572.0,489455.0,169289.0,41634.0,46744.0,77773.0,39296.0,25368.0,228.6,45961.0,33393.0,479458.0,-23516.0,-919.0,408.0,4937.0,0.0,-28761.0,-47851.0,-37854.0,-27269.0,-10585.0,0.0,0.0,0.0,-10585.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,2003,4
-10506.0,-16334.0,67997.0,1048.0,8336.0,8272.0,64.0,3343.6400000000003,618.9749999999999,165.995,1330.565,9.12,62.0,0.0,2323.0,79766.0,44453.0,4536.0,9299.0,9497.0,18364.0,4268.0,228.6,3111.0,2572.0,96100.0,-1500.0,-74.0,-54.0,-177.0,0.0,1054.0,-751.0,-17085.0,-6579.0,-10506.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3.0,3.0,1996,2
-10496.17,-14039.83,179913.17,126.65,6469.05,5597.15,871.9,2402.8,2402.8,165.995,6173.19,4443.47,1729.72,0.0,6826.94,201785.15,94297.58,30081.59,20242.85,27472.1,15966.4,17076.75,228.6,9796.3,891.41,215824.97,-5525.39,246.12,0.0,-60.21,0.0,1855.55,-3483.93,-17523.75,-7027.58,-10496.17,0.0,0.0,0.0,-10496.17,0.0,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,2007,1
-10455.0,9339.0,498920.0,7621.0,54994.0,51737.0,3257.0,2362.0,2362.0,165.995,2494.0,9.12,2494.0,0.0,99879.0,666270.0,236657.0,51253.0,83859.0,81030.0,45057.0,43562.0,228.6,38357.0,77156.0,656931.0,-18475.0,-28.0,0.0,264.0,0.0,-1555.0,-19794.0,-10455.0,4.87,-10455.0,0.0,0.0,0.0,-10455.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2006,1
-10447.0,4125.0,364937.0,276.0,17282.0,16875.0,407.0,3343.6400000000003,618.9749999999999,165.995,13859.0,1563.0,12296.0,0.0,42497.0,438851.0,190118.0,22970.0,26844.0,49321.0,25367.0,15285.0,228.6,25163.0,79658.0,434726.0,-10413.0,11.0,-2017.0,341.0,0.0,-2951.0,-15029.0,-10904.0,-457.0,-10447.0,0.0,0.0,0.0,-10447.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,2008,3
-10401.0,-7159.0,74171.0,1165.0,15902.0,15588.0,314.0,3343.6400000000003,618.9749999999999,165.995,426.0,9.12,426.0,0.0,12040.0,103704.0,28483.0,8885.0,21982.0,11379.0,8664.0,11485.0,228.6,9441.0,10544.0,110863.0,-3423.0,525.0,0.0,-189.0,0.0,-155.0,-3242.0,-10401.0,4.87,-10401.0,0.0,0.0,0.0,-10401.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10052,P,3.0,3.0,2003,1
-10386.21,-3916.24,117773.11,110.24,73.5,73.5,80.0,3343.6400000000003,618.9749999999999,165.995,3891.65,9.12,3891.65,0.0,1553.415,121848.5,73062.99,10136.23,5823.49,20657.47,9837.2,3938.31,228.6,2309.05,476.845,125764.74,-4042.67,961.22,-5.28,0.0,0.0,-3383.24,-6469.97,-10386.21,4.87,-10386.21,0.0,0.0,0.0,-10386.21,0.0,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,2.0,2.0,2006,2
-10276.0,-44766.0,531219.0,7135.0,8719.24,42367.0,15659.0,3343.6400000000003,0.0,0.0,1330.565,15278.0,1981.0,0.0,124548.0,738187.0,317568.0,76012.0,84093.0,81953.0,37710.0,47167.0,228.6,37703.0,100747.0,782953.0,-19097.0,1316.0,0.0,526.0,0.0,-18998.0,-36253.0,-81019.0,-70743.0,-10276.0,0.0,0.0,0.0,-10276.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2012,4
-10236.0,-13298.0,124158.0,243.0,7737.0,7298.0,439.0,3343.6400000000003,618.9749999999999,165.995,-254.0,9.12,-254.0,0.0,10222.0,142106.0,48028.0,14346.0,18960.0,28440.0,17415.0,8553.0,228.6,12339.0,7323.0,155404.0,-4351.0,72.0,-24.0,-2448.0,0.0,4107.0,-2644.0,-15942.0,-5706.0,-10236.0,0.0,0.0,0.0,-10236.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,2001,3
-10214.0,-10469.0,259622.0,5256.0,29523.0,28876.0,647.0,5255.0,5255.0,165.995,1330.565,24.0,872.0,0.0,13046.0,313598.0,83189.0,25212.0,44819.0,45682.0,89632.0,12954.0,228.6,14539.0,8040.0,324067.0,-8874.0,706.0,-175.0,-53.0,0.0,2669.0,-5727.0,-16196.0,-5982.0,-10214.0,0.0,0.0,0.0,273.195,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,1993,2
